calc label enthalpy
e2ts_D_E_D_E_B_A-e2ts_A_E_D_E_B_A e2ts_A_E_D_E_B_A -688.73691423
e2ts_D_E_D_E_B_B-e2ts_D_C_D_E_B_B e2ts_D_C_D_E_B_B -863.98253645
e2ts_D_E_D_E_B_B-e2ts_D_E_D_D_B_B e2ts_D_E_D_D_B_B -811.07104064
e2ts_D_E_E_A_A_A-e2ts_A_E_E_A_A_A e2ts_A_E_E_A_A_A -289.52845355
e2ts_D_E_E_A_A_A-e2ts_C_E_E_A_A_A e2ts_C_E_E_A_A_A -381.62747890
e2ts_D_E_E_A_A_A-e2ts_D_E_E_D_A_A e2ts_D_E_E_D_A_A -367.89101707
e2ts_D_E_E_E_A_D-e2ts_A_E_E_E_A_D e2ts_A_E_E_E_A_D -2917.16470959
e2ts_E_A_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.31504973
e2ts_E_A_A_A_B_B-e2ts_C_A_A_A_B_B e2ts_C_A_A_A_B_B -730.40676097
e2ts_E_A_A_A_B_B-e2ts_E_D_A_A_B_B e2ts_E_D_A_A_B_B -732.71890579
e2ts_E_A_A_A_C_B-e2ts_A_A_A_A_C_B e2ts_A_A_A_A_C_B -2751.51517513
e2ts_E_A_A_B_B_A-e2ts_E_B_A_B_B_A e2ts_E_B_A_B_B_A -1002.70417271
e2ts_E_A_A_C_A_A-e2ts_E_A_E_C_A_A e2ts_E_A_E_C_A_A -381.65167846
e2ts_E_A_A_C_B_A-e2ts_E_A_E_C_B_A e2ts_E_A_E_C_B_A -741.66997868
e2ts_E_A_A_C_C_A-e2ts_E_A_E_C_C_A e2ts_E_A_E_C_C_A -2854.86659338
e2ts_E_A_A_C_C_A-e2ts_E_E_A_C_C_A e2ts_E_E_A_C_C_A -2854.87455687
e2ts_E_A_A_D_A_A-e2ts_E_A_C_D_A_A e2ts_E_A_C_D_A_A -365.61350926
e2ts_E_A_A_D_A_A-e2ts_E_D_A_D_A_A e2ts_E_D_A_D_A_A -312.67544095
e2ts_E_A_A_D_B_B-e2ts_E_A_A_C_B_B e2ts_E_A_A_C_B_B -785.65294677
e2ts_E_A_A_D_B_B-e2ts_E_A_C_D_B_B e2ts_E_A_C_D_B_B -824.82783091
e2ts_E_A_A_D_B_B-e2ts_E_A_E_D_B_B e2ts_E_A_E_D_B_B -787.92756553
e2ts_E_A_A_D_C_A-e2ts_E_D_A_D_C_A e2ts_E_D_A_D_C_A -2785.90644355
e2ts_E_A_A_D_C_B-e2ts_E_A_E_D_C_B e2ts_E_A_E_D_C_B -2901.13084022
e2ts_E_A_A_E_B_A-e2ts_E_A_B_E_B_A e2ts_E_A_B_E_B_A -853.75358925
e2ts_E_A_A_E_B_A-e2ts_E_A_D_E_B_A e2ts_E_A_D_E_B_A -688.73969723
e2ts_E_A_A_E_B_B-e2ts_A_A_A_E_B_B e2ts_A_A_A_E_B_B -693.52702019
e2ts_E_A_A_E_B_B-e2ts_E_D_A_E_B_B e2ts_E_D_A_E_B_B -787.93139353
e2ts_E_A_A_E_C_A-e2ts_E_A_D_E_C_A e2ts_E_A_D_E_C_A -2801.94185683
e2ts_E_A_A_E_C_A-e2ts_E_A_E_E_C_A e2ts_E_A_E_E_C_A -2817.98365979
e2ts_E_A_A_E_C_A-e2ts_E_D_A_E_C_A e2ts_E_D_A_E_C_A -2801.94553118
e2ts_E_A_A_E_C_B-e2ts_A_A_A_E_C_B e2ts_A_A_A_E_C_B -2806.72853016
e2ts_E_A_A_E_C_B-e2ts_E_A_C_E_C_B e2ts_E_A_C_E_C_B -2954.06170400
e2ts_E_A_A_E_C_B-e2ts_E_A_D_E_C_B e2ts_E_A_D_E_C_B -2901.13193638
e2ts_E_A_A_E_C_B-e2ts_E_A_E_E_C_B e2ts_E_A_E_E_C_B -2917.16543053
e2ts_E_A_A_E_C_B-e2ts_E_D_A_E_C_B e2ts_E_D_A_E_C_B -2901.13391347
e2ts_E_A_B_A_A_A-e2ts_E_A_B_E_A_A e2ts_E_A_B_E_A_A -493.73544424
e2ts_E_A_C_A_A_A-e2ts_E_A_C_D_A_A e2ts_E_A_C_D_A_A -365.61353362
e2ts_E_A_C_A_A_A-e2ts_E_A_C_E_A_A e2ts_E_A_C_E_A_A -381.65067562
e2ts_E_A_C_D_B_A-e2ts_E_A_C_E_B_A e2ts_E_A_C_E_B_A -741.66935220
e2ts_E_A_C_D_C_A-e2ts_E_A_C_E_C_A e2ts_E_A_C_E_C_A -2854.86671058
e2ts_E_A_C_D_C_A-e2ts_E_B_C_D_C_A e2ts_E_B_C_D_C_A -3042.99072171
e2ts_E_A_D_A_B_A-e2ts_B_A_D_A_B_A e2ts_B_A_D_A_B_A -782.47040291
e2ts_E_A_D_A_B_B-e2ts_E_A_D_E_B_B e2ts_E_A_D_E_B_B -787.92889083
e2ts_E_A_D_A_B_B-e2ts_E_A_E_A_B_B e2ts_E_A_E_A_B_B -748.74750115
e2ts_E_A_D_A_C_A-e2ts_E_A_D_C_C_A e2ts_E_A_D_C_C_A -2838.82975024
e2ts_E_A_D_A_C_B-e2ts_E_A_D_E_C_B e2ts_E_A_D_E_C_B -2901.13189692
e2ts_E_A_D_C_C_B-e2ts_E_A_D_E_C_B e2ts_E_A_D_E_C_B -2901.13191994
e2ts_E_A_D_D_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.44884638
e2ts_E_A_D_D_A_A-e2ts_D_A_D_D_A_A e2ts_D_A_D_D_A_A -296.62824850
e2ts_E_A_D_D_B_B-e2ts_E_B_D_D_B_B e2ts_E_B_D_D_B_B -976.06225231
e2ts_E_A_D_D_B_B-e2ts_E_D_D_D_B_B e2ts_E_D_D_D_B_B -811.07104823
e2ts_E_A_D_D_C_B-e2ts_E_C_D_D_C_B e2ts_E_C_D_D_C_B -2977.18408060
e2ts_E_A_E_A_C_A-e2ts_E_A_E_E_C_A e2ts_E_A_E_E_C_A -2817.98361464
e2ts_E_A_E_A_C_B-e2ts_E_A_C_A_C_B e2ts_E_A_C_A_C_B -2898.84982612
e2ts_E_A_E_A_C_B-e2ts_E_A_E_D_C_B e2ts_E_A_E_D_C_B -2901.12914277
e2ts_E_A_E_A_C_B-e2ts_E_A_E_E_C_B e2ts_E_A_E_E_C_B -2917.17318988
e2ts_E_A_E_A_C_B-e2ts_E_C_E_A_C_B e2ts_E_C_E_A_C_B -2954.03895748
e2ts_E_A_E_D_A_A-e2ts_E_A_C_D_A_A e2ts_E_A_C_D_A_A -365.61356546
e2ts_E_A_E_D_A_A-e2ts_E_A_E_A_A_A e2ts_E_A_E_A_A_A -289.52827183
e2ts_E_B_A_D_B_A-e2ts_E_B_B_D_B_A e2ts_E_B_B_D_B_A -1041.87209265
e2ts_E_B_A_D_B_D-e2ts_E_B_C_D_B_D e2ts_E_B_C_D_B_D -929.79568546
e2ts_E_B_A_D_B_D-e2ts_E_B_E_D_B_D e2ts_E_B_E_D_B_D -892.90694636
e2ts_E_B_A_D_B_D-e2ts_E_C_A_D_B_D e2ts_E_C_A_D_B_D -725.61220599
e2ts_E_B_A_D_B_D-e2ts_E_D_A_D_B_D e2ts_E_D_A_D_B_D -672.70404486
e2ts_E_B_A_E_C_A-e2ts_B_B_A_E_C_A e2ts_B_B_A_E_C_A -3115.85851194
e2ts_E_B_A_E_C_A-e2ts_C_B_A_E_C_A e2ts_C_B_A_E_C_A -3003.78546373
e2ts_E_B_A_E_C_A-e2ts_E_B_D_E_C_A e2ts_E_B_D_E_C_A -3006.11202928
e2ts_E_B_D_A_B_B-e2ts_E_B_E_A_B_B e2ts_E_B_E_A_B_B -952.91654675
e2ts_E_B_D_A_B_B-e2ts_E_C_D_A_B_B e2ts_E_C_D_A_B_B -824.80506114
e2ts_E_B_D_A_B_C-e2ts_D_B_D_A_B_C e2ts_D_B_D_A_B_C -821.64944728
e2ts_E_B_D_A_B_C-e2ts_E_A_D_A_B_C e2ts_E_A_D_A_B_C -633.51974646
e2ts_E_B_D_A_B_C-e2ts_E_B_A_A_B_C e2ts_E_B_A_A_B_C -798.51799097
e2ts_E_B_D_A_B_C-e2ts_E_B_D_E_B_C e2ts_E_B_D_E_B_C -892.91138097
e2ts_E_B_D_A_B_C-e2ts_E_D_D_A_B_C e2ts_E_D_D_A_B_C -672.70358306
e2ts_E_B_D_D_B_A-e2ts_D_B_D_D_B_A e2ts_D_B_D_D_B_A -860.82654067
e2ts_E_B_D_E_B_A-e2ts_E_A_D_E_B_A e2ts_E_A_D_E_B_A -688.73969973
e2ts_E_B_D_E_B_A-e2ts_E_B_A_E_B_A e2ts_E_B_A_E_B_A -853.73313819
e2ts_E_B_E_A_A_A-e2ts_E_A_E_A_A_A e2ts_E_A_E_A_A_A -289.52767731
e2ts_E_B_E_A_B_C-e2ts_E_B_C_A_B_C e2ts_E_B_C_A_B_C -890.61772504
e2ts_E_B_E_A_B_C-e2ts_E_D_E_A_B_C e2ts_E_D_E_A_B_C -688.74159064
e2ts_E_B_E_D_A_A-e2ts_C_B_E_D_A_A e2ts_C_B_E_D_A_A -569.75185597
e2ts_E_B_E_D_A_A-e2ts_E_E_E_D_A_A e2ts_E_E_E_D_A_A -383.94250572
e2ts_E_B_E_D_B_A-e2ts_B_B_E_D_B_A e2ts_B_B_E_D_B_A -1041.84077610
e2ts_E_B_E_D_B_B-e2ts_D_B_E_D_B_B e2ts_D_B_E_D_B_B -976.05453470
e2ts_E_B_E_D_B_B-e2ts_E_A_E_D_B_B e2ts_E_A_E_D_B_B -787.92654171
e2ts_E_B_E_E_B_A-e2ts_E_A_E_E_B_A e2ts_E_A_E_E_B_A -704.78123709
e2ts_E_B_E_E_B_A-e2ts_E_C_E_E_B_A e2ts_E_C_E_E_B_A -796.87295811
e2ts_E_B_E_E_B_A-e2ts_E_D_E_E_B_A e2ts_E_D_E_E_B_A -743.96607984
e2ts_E_B_E_E_B_B-e2ts_D_B_E_E_B_B e2ts_D_B_E_E_B_B -992.09771616
e2ts_E_B_E_E_B_B-e2ts_E_D_E_E_B_B e2ts_E_D_E_E_B_B -843.15368695
e2ts_E_C_A_A_B_B-e2ts_E_D_A_A_B_B e2ts_E_D_A_A_B_B -732.71884842
e2ts_E_C_A_C_A_A-e2ts_E_B_A_C_A_A e2ts_E_B_A_C_A_A -530.61018091
e2ts_E_C_A_C_A_A-e2ts_E_C_D_C_A_A e2ts_E_C_D_C_A_A -457.69980623
e2ts_E_C_A_C_A_B-e2ts_E_B_A_C_A_B e2ts_E_B_A_C_A_B -629.81043279
e2ts_E_C_A_C_B_A-e2ts_E_C_E_C_B_A e2ts_E_C_E_C_B_A -833.75153828
e2ts_E_C_A_D_A_A-e2ts_A_C_A_D_A_A e2ts_A_C_A_D_A_A -310.36621194
e2ts_E_C_A_D_A_A-e2ts_C_C_A_D_A_A e2ts_C_C_A_D_A_A -402.44770465
e2ts_E_C_A_D_A_A-e2ts_D_C_A_D_A_A e2ts_D_C_A_D_A_A -349.54625863
e2ts_E_C_A_D_A_A-e2ts_E_B_A_D_A_A e2ts_E_B_A_D_A_A -477.67715431
e2ts_E_C_A_D_A_A-e2ts_E_C_C_D_A_A e2ts_E_C_C_D_A_A -457.69965124
e2ts_E_C_A_D_C_B-e2ts_E_C_A_C_C_B e2ts_E_C_A_C_C_B -2990.93550242
e2ts_E_C_A_D_C_B-e2ts_E_C_A_E_C_B e2ts_E_C_A_E_C_B -2954.04310959
e2ts_E_C_A_E_A_A-e2ts_E_A_A_E_A_A e2ts_E_A_A_E_A_A -289.52843478
e2ts_E_C_A_E_A_A-e2ts_E_B_A_E_A_A e2ts_E_B_A_E_A_A -493.71454954
e2ts_E_C_A_E_A_A-e2ts_E_C_C_E_A_A e2ts_E_C_C_E_A_A -473.73808261
e2ts_E_C_A_E_A_A-e2ts_E_E_A_E_A_A e2ts_E_E_A_E_A_A -344.75867771
e2ts_E_C_A_E_B_A-e2ts_C_C_A_E_B_A e2ts_C_C_A_E_B_A -778.50608459
e2ts_E_C_A_E_B_A-e2ts_E_C_B_E_B_A e2ts_E_C_B_E_B_A -945.83246551
e2ts_E_C_A_E_B_A-e2ts_E_C_C_E_B_A e2ts_E_C_C_E_B_A -833.75456190
e2ts_E_C_A_E_B_A-e2ts_E_C_E_E_B_A e2ts_E_C_E_E_B_A -796.87295289
e2ts_E_C_A_E_B_A-e2ts_E_D_A_E_B_A e2ts_E_D_A_E_B_A -688.74265147
e2ts_E_C_A_E_B_B-e2ts_E_C_B_E_B_B e2ts_E_C_B_E_B_B -1045.02713361
e2ts_E_C_A_E_B_B-e2ts_E_D_A_E_B_B e2ts_E_D_A_E_B_B -787.93140581
e2ts_E_C_B_A_B_B-e2ts_E_C_D_A_B_B e2ts_E_C_D_A_B_B -824.80510447
e2ts_E_C_C_A_C_C-e2ts_C_C_C_A_C_C e2ts_C_C_C_A_C_C -3387.82195966
e2ts_E_C_D_A_A_A-e2ts_C_C_D_A_A_A e2ts_C_C_D_A_A_A -402.44754366
e2ts_E_C_D_A_C_A-e2ts_E_B_D_A_C_A e2ts_E_B_D_A_C_A -2950.91974594
e2ts_E_C_D_A_C_A-e2ts_E_D_D_A_C_A e2ts_E_D_D_A_C_A -2785.92317225
e2ts_E_C_D_D_A_C-e2ts_E_B_D_D_A_C e2ts_E_B_D_D_A_C -516.85401192
e2ts_E_C_D_D_A_C-e2ts_E_D_D_D_A_C e2ts_E_D_D_D_A_C -351.85192743
e2ts_E_C_D_D_B_B-e2ts_E_D_D_D_B_B e2ts_E_D_D_D_B_B -811.07104673
e2ts_E_C_D_E_A_A-e2ts_A_C_D_E_A_A e2ts_A_C_D_E_A_A -365.58345069
e2ts_E_C_D_E_A_A-e2ts_E_A_D_E_A_A e2ts_E_A_D_E_A_A -328.70922684
e2ts_E_C_D_E_A_D-e2ts_A_C_D_E_A_D e2ts_A_C_D_E_A_D -365.58335519
e2ts_E_C_D_E_A_D-e2ts_E_A_D_E_A_D e2ts_E_A_D_E_A_D -328.70922505
e2ts_E_C_D_E_A_D-e2ts_E_C_C_E_A_D e2ts_E_C_C_E_A_D -473.73807393
e2ts_E_C_D_E_B_A-e2ts_E_C_C_E_B_A e2ts_E_C_C_E_B_A -833.75458494
e2ts_E_C_D_E_B_A-e2ts_E_C_E_E_B_A e2ts_E_C_E_E_B_A -796.87295019
e2ts_E_C_D_E_B_B-e2ts_E_A_D_E_B_B e2ts_E_A_D_E_B_B -787.92890220
e2ts_E_C_D_E_B_B-e2ts_E_D_D_E_B_B e2ts_E_D_D_E_B_B -827.11069671
e2ts_E_C_D_E_C_B-e2ts_E_A_D_E_C_B e2ts_E_A_D_E_C_B -2901.13190237
e2ts_E_C_D_E_C_B-e2ts_E_C_A_E_C_B e2ts_E_C_A_E_C_B -2954.04309337
e2ts_E_C_D_E_C_B-e2ts_E_C_E_E_C_B e2ts_E_C_E_E_C_B -3009.26002431
e2ts_E_C_E_A_A_A-e2ts_A_C_E_A_A_A e2ts_A_C_E_A_A_A -326.40131885
e2ts_E_C_E_A_A_A-e2ts_E_A_E_A_A_A e2ts_E_A_E_A_A_A -289.52624236
e2ts_E_C_E_A_B_A-e2ts_E_A_E_A_B_A e2ts_E_A_E_A_B_A -649.55465454
e2ts_E_C_E_A_B_A-e2ts_E_C_E_E_B_A e2ts_E_C_E_E_B_A -796.87295183
e2ts_E_C_E_A_B_B-e2ts_E_C_E_C_B_B e2ts_E_C_E_C_B_B -932.95055295
e2ts_E_C_E_A_B_B-e2ts_E_C_E_E_B_B e2ts_E_C_E_E_B_B -896.05869325
e2ts_E_C_E_A_B_C-e2ts_E_C_C_A_B_C e2ts_E_C_C_A_B_C -1237.76322005
e2ts_E_C_E_D_A_A-e2ts_D_C_E_D_A_A e2ts_D_C_E_D_A_A -404.76277381
e2ts_E_C_E_D_A_B-e2ts_E_C_A_D_A_B e2ts_E_C_A_D_A_B -365.58897018
e2ts_E_C_E_D_A_B-e2ts_E_C_C_D_A_B e2ts_E_C_C_D_A_B -457.69962913
e2ts_E_C_E_D_A_B-e2ts_E_C_E_A_A_B e2ts_E_C_E_A_A_B -381.62394038
e2ts_E_C_E_D_A_B-e2ts_E_C_E_E_A_B e2ts_E_C_E_E_A_B -436.84168969
e2ts_E_C_E_D_A_B-e2ts_E_D_E_D_A_B e2ts_E_D_E_D_A_B -367.88922606
e2ts_E_C_E_D_A_D-e2ts_A_C_E_D_A_D e2ts_A_C_E_D_A_D -365.58181676
e2ts_E_C_E_D_A_D-e2ts_E_B_E_D_A_D e2ts_E_B_E_D_A_D -532.89032471
e2ts_E_C_E_D_A_D-e2ts_E_C_D_D_A_D e2ts_E_C_D_D_A_D -404.76640000
e2ts_E_C_E_D_A_D-e2ts_E_C_E_A_A_D e2ts_E_C_E_A_A_D -381.62417565
e2ts_E_C_E_D_A_D-e2ts_E_D_E_D_A_D e2ts_E_D_E_D_A_D -367.88920537
e2ts_E_C_E_D_B_A-e2ts_E_A_E_D_B_A e2ts_E_A_E_D_B_A -688.73774025
e2ts_E_C_E_D_B_A-e2ts_E_C_C_D_B_A e2ts_E_C_C_D_B_A -817.71533527
e2ts_E_C_E_D_B_A-e2ts_E_C_E_E_B_A e2ts_E_C_E_E_B_A -796.87009541
e2ts_E_C_E_D_B_B-e2ts_E_A_E_D_B_B e2ts_E_A_E_D_B_B -787.92655530
e2ts_E_C_E_D_B_B-e2ts_E_C_C_D_B_B e2ts_E_C_C_D_B_B -916.91361931
e2ts_E_C_E_E_A_A-e2ts_A_C_E_E_A_A e2ts_A_C_E_E_A_A -381.62468879
e2ts_E_C_E_E_A_A-e2ts_C_C_E_E_A_A e2ts_C_C_E_E_A_A -473.71037672
e2ts_E_C_E_E_A_A-e2ts_E_E_E_E_A_A e2ts_E_E_E_E_A_A -399.98418193
e2ts_E_D_A_B_C_B-e2ts_E_D_A_C_C_B e2ts_E_D_A_C_C_B -2938.03294149
e2ts_E_D_A_B_C_B-e2ts_E_D_A_E_C_B e2ts_E_D_A_E_C_B -2901.13392384
e2ts_E_D_A_B_C_B-e2ts_E_D_E_B_C_B e2ts_E_D_E_B_C_B -3105.32315560
e2ts_E_D_A_C_A_A-e2ts_E_D_A_A_A_A e2ts_E_D_A_A_A_A -273.50033962
e2ts_E_D_A_C_A_A-e2ts_E_D_D_C_A_A e2ts_E_D_D_C_A_A -404.79655315
e2ts_E_D_A_C_A_A-e2ts_E_D_E_C_A_A e2ts_E_D_E_C_A_A -420.83311578
e2ts_E_D_A_C_B_A-e2ts_E_B_A_C_B_A e2ts_E_B_A_C_B_A -890.62092043
e2ts_E_D_A_C_B_A-e2ts_E_D_A_E_B_A e2ts_E_D_A_E_B_A -688.74263127
e2ts_E_D_A_D_B_B-e2ts_E_D_A_C_B_B e2ts_E_D_A_C_B_B -824.83602688
e2ts_E_D_A_D_B_B-e2ts_E_D_A_E_B_B e2ts_E_D_A_E_B_B -787.93141215
e2ts_E_D_A_D_C_B-e2ts_E_D_D_D_C_B e2ts_E_D_D_D_C_B -2924.27330009
e2ts_E_D_B_A_A_A-e2ts_E_B_B_A_A_A e2ts_E_B_B_A_A_A -642.68470188
e2ts_E_D_B_A_A_A-e2ts_E_D_C_A_A_A e2ts_E_D_C_A_A_A -365.62188210
e2ts_E_D_B_E_A_A-e2ts_A_D_B_E_A_A e2ts_A_D_B_E_A_A -477.68575997
e2ts_E_D_B_E_A_A-e2ts_D_D_B_E_A_A e2ts_D_D_B_E_A_A -516.86583173
e2ts_E_D_B_E_A_A-e2ts_E_A_B_E_A_A e2ts_E_A_B_E_A_A -493.73544943
e2ts_E_D_B_E_A_A-e2ts_E_B_B_E_A_A e2ts_E_B_B_E_A_A -697.90425918
e2ts_E_D_B_E_A_A-e2ts_E_E_B_E_A_A e2ts_E_E_B_E_A_A -548.96136158
e2ts_E_D_B_E_B_A-e2ts_E_D_A_E_B_A e2ts_E_D_A_E_B_A -688.74264145
e2ts_E_D_B_E_B_A-e2ts_E_D_B_D_B_A e2ts_E_D_B_D_B_A -876.89018514
e2ts_E_D_B_E_B_A-e2ts_E_D_C_E_B_A e2ts_E_D_C_E_B_A -780.85335159
e2ts_E_D_C_A_B_A-e2ts_D_D_C_A_B_A e2ts_D_D_C_A_B_A -709.59535745
e2ts_E_D_C_D_B_A-e2ts_E_D_C_E_B_A e2ts_E_D_C_E_B_A -780.85535761
e2ts_E_D_C_D_C_A-e2ts_E_D_C_A_C_A e2ts_E_D_C_A_C_A -2838.83501903
e2ts_E_D_D_A_A_A-e2ts_E_D_A_A_A_A e2ts_E_D_A_A_A_A -273.50034591
e2ts_E_D_D_A_A_A-e2ts_E_D_C_A_A_A e2ts_E_D_C_A_A_A -365.62187068
e2ts_E_D_D_A_B_A-e2ts_D_D_D_A_B_A e2ts_D_D_D_A_B_A -656.66216523
e2ts_E_D_D_A_B_A-e2ts_E_C_D_A_B_A e2ts_E_C_D_A_B_A -725.61249570
e2ts_E_D_D_A_B_B-e2ts_D_D_D_A_B_B e2ts_D_D_D_A_B_B -755.85329999
e2ts_E_D_D_A_B_B-e2ts_E_C_D_A_B_B e2ts_E_C_D_A_B_B -824.80505535
e2ts_E_D_D_A_C_B-e2ts_E_D_D_E_C_B e2ts_E_D_D_E_C_B -2940.31364168
e2ts_E_D_D_D_A_A-e2ts_E_E_D_D_A_A e2ts_E_E_D_D_A_A -367.90094277
e2ts_E_D_D_D_B_A-e2ts_A_D_D_D_B_A e2ts_A_D_D_D_B_A -656.65975155
e2ts_E_D_D_D_B_A-e2ts_D_D_D_D_B_A e2ts_D_D_D_D_B_A -695.83942757
e2ts_E_D_D_D_B_C-e2ts_A_D_D_D_B_C e2ts_A_D_D_D_B_C -656.65976065
e2ts_E_D_D_D_B_C-e2ts_D_D_D_D_B_C e2ts_D_D_D_D_B_C -695.83944814
e2ts_E_D_D_D_B_C-e2ts_E_A_D_D_B_C e2ts_E_A_D_D_B_C -672.69956035
e2ts_E_D_D_D_C_A-e2ts_D_D_D_D_C_A e2ts_D_D_D_D_C_A -2809.03951256
e2ts_E_D_E_A_A_A-e2ts_D_D_E_A_A_A e2ts_D_D_E_A_A_A -312.66784691
e2ts_E_D_E_A_A_A-e2ts_E_D_A_A_A_A e2ts_E_D_A_A_A_A -273.50038091
e2ts_E_D_E_A_A_A-e2ts_E_D_C_A_A_A e2ts_E_D_C_A_A_A -365.62186971
e2ts_E_D_E_A_A_A-e2ts_E_E_E_A_A_A e2ts_E_E_E_A_A_A -344.76100021
e2ts_E_D_E_A_B_A-e2ts_E_D_E_E_B_A e2ts_E_D_E_E_B_A -743.96014876
e2ts_E_D_E_C_C_B-e2ts_C_D_E_C_C_B e2ts_C_D_E_C_C_B -3030.10749687
e2ts_E_D_E_C_C_B-e2ts_D_D_E_C_C_B e2ts_D_D_E_C_C_B -2977.20240400
e2ts_E_D_E_C_C_B-e2ts_E_D_A_C_C_B e2ts_E_D_A_C_C_B -2938.03292535
e2ts_E_D_E_D_B_A-e2ts_E_D_B_D_B_A e2ts_E_D_B_D_B_A -876.89019128
e2ts_E_D_E_D_B_B-e2ts_E_D_D_D_B_B e2ts_E_D_D_D_B_B -811.07103702
e2ts_E_D_E_D_B_B-e2ts_E_D_E_E_B_B e2ts_E_D_E_E_B_B -843.15368174
e2ts_E_E_D_A_A_A-e2ts_E_E_A_A_A_A e2ts_E_E_A_A_A_A -289.54794366
e2ts_E_E_D_A_A_A-e2ts_E_E_D_D_A_A e2ts_E_E_D_D_A_A -367.90089342
e2ts_E_E_E_A_C_A-e2ts_E_E_E_D_C_A e2ts_E_E_E_D_C_A -2857.19223272
e2ts_A_B_D_E_B_A e2ts_A_B_D_E_B_A -837.68924797
e2ts_A_B_E_D_B_A e2ts_A_B_E_D_B_A -837.68667394
e2ts_A_D_D_D_C_A e2ts_A_D_D_D_C_A -2769.86021602
e2ts_B_A_D_E_B_A e2ts_B_A_D_E_B_A -837.68675306
e2ts_B_D_E_A_B_A e2ts_B_D_E_A_B_A -837.69258479
e2ts_C_A_D_D_B_B e2ts_C_A_D_D_B_B -808.76055415
e2ts_D_A_E_B_B_A e2ts_D_A_E_B_B_A -837.70802233
e2ts_D_C_E_E_A_A e2ts_D_C_E_E_A_A -420.80586729
e2ts_D_D_D_A_B_B e2ts_D_D_D_A_B_B -755.85332129
e2ts_D_E_D_D_B_A e2ts_D_E_D_D_B_A -711.88161564
e2ts_E_D_E_A_B_B-e2ts_E_D_A_A_B_B e2ts_E_D_A_A_B_B -732.71891107
e2ts_E_C_D_A_A_A-e2ts_E_C_C_A_A_A e2ts_E_C_C_A_A_A -418.52765319
e2ts_E_C_A_A_C_B-e2ts_E_E_A_A_C_B e2ts_E_E_A_A_C_B -2862.02813168
e2ts_E_A_A_E_C_B-e2ts_E_C_A_E_C_B e2ts_E_C_A_E_C_B -2954.04311636
e2ts_E_A_A_C_B_A-e2ts_D_A_A_C_B_A e2ts_D_A_A_C_B_A -670.41410529
e2ts_E_A_A_A_C_B-e2ts_C_A_A_A_C_B e2ts_C_A_A_A_C_B -2843.60581191
e2ts_D_E_D_A_B_A-e2ts_D_D_D_A_B_A e2ts_D_D_D_A_B_A -656.66236768
e2ts_D_E_A_C_C_B-e2ts_D_A_A_C_C_B e2ts_D_A_A_C_C_B -2882.80838220
e2ts_D_D_A_D_B_C-e2ts_D_D_A_A_B_C e2ts_D_D_A_A_B_C -1076.71253691
e2ts_D_B_A_D_A_D-e2ts_D_C_A_D_A_D e2ts_D_C_A_D_A_D -349.54625747
e2ts_D_A_D_E_A_C-e2ts_D_A_E_E_A_C e2ts_D_A_E_E_A_C -787.89905952
e2ts_D_A_D_A_C_A-e2ts_D_A_D_E_C_A e2ts_D_A_D_E_C_A -2785.90035313
e2ts_C_E_A_E_A_C-e2ts_A_E_A_E_A_C e2ts_A_E_A_E_A_C -748.73577639
e2ts_C_E_A_C_C_C-e2ts_A_E_A_C_C_C e2ts_A_E_A_C_C_C -3258.90754919
e2ts_C_E_A_C_C_A-e2ts_C_E_A_E_C_A e2ts_C_E_A_E_C_A -2854.87943883
e2ts_C_D_D_E_A_A-e2ts_C_C_D_E_A_A e2ts_C_C_D_E_A_A -457.66569646
e2ts_C_D_A_E_B_B-e2ts_C_C_A_E_B_B e2ts_C_C_A_E_B_B -877.69958072
e2ts_C_A_E_A_B_D-e2ts_C_A_E_E_B_D e2ts_C_A_E_E_B_D -3314.07996657
e2ts_C_A_D_A_B_B-e2ts_C_A_D_D_B_B e2ts_C_A_D_D_B_B -808.76057335
e2ts_C_A_A_E_B_C-e2ts_B_A_A_E_B_C e2ts_B_A_A_E_B_C -1257.72994053
e2ts_B_E_E_C_B_A-e2ts_B_E_A_C_B_A e2ts_B_E_A_C_B_A -890.61768764
e2ts_B_E_A_D_A_C-e2ts_C_E_A_D_A_C e2ts_C_E_A_D_A_C -824.79873866
e2ts_B_E_A_A_A_A-e2ts_E_E_A_A_A_A e2ts_E_E_A_A_A_A -289.54790855
e2ts_B_D_D_A_B_B-e2ts_B_D_A_A_B_B e2ts_B_D_A_A_B_B -881.67134163
e2ts_A_E_D_E_A_A-e2ts_A_E_D_C_A_A e2ts_A_E_D_C_A_A -365.61352205
e2ts_A_E_C_D_C_B-e2ts_A_E_D_D_C_B e2ts_A_E_D_D_C_B -2885.09254555
e2ts_A_E_A_B_A_A-e2ts_E_E_A_B_A_A e2ts_E_E_A_B_A_A -493.74612608
e2ts_A_D_E_D_C_A-e2ts_A_D_D_D_C_A e2ts_A_D_D_D_C_A -2769.86025892
e2ts_A_D_E_D_B_B-e2ts_A_D_E_C_B_B e2ts_A_D_E_C_B_B -824.82296009
e2ts_A_D_E_D_B_B-e2ts_A_D_D_D_B_B e2ts_A_D_D_D_B_B -755.84999992
