calc label enthalpy
sn2_A_E_A_E_A_B sn2_A_E_A_E_A_B -388.69893784
sn2_A_E_A_E_A_A sn2_A_E_A_E_A_A -289.50205245
sn2_A_E_A_D_B_B sn2_A_E_A_D_B_B -732.70969871
sn2_A_E_A_D_B_A sn2_A_E_A_D_B_A -633.51049583
sn2_A_E_A_D_A_C sn2_A_E_A_D_A_C -732.70959904
sn2_A_E_A_D_A_B sn2_A_E_A_D_A_B -372.66435969
sn2_A_E_A_C_C_B sn2_A_E_A_C_C_B -2898.82829164
sn2_A_E_A_C_C_A sn2_A_E_A_C_C_A -2799.63148210
sn2_A_E_A_C_B_B sn2_A_E_A_C_B_B -785.62645569
sn2_A_E_A_C_B_A sn2_A_E_A_C_B_A -686.42944330
sn2_A_E_A_C_A_B sn2_A_E_A_C_A_B -425.58907557
sn2_A_E_A_C_A_A sn2_A_E_A_C_A_A -326.39246729
sn2_A_E_A_B_C_A sn2_A_E_A_B_C_A -2911.70757201
sn2_A_E_A_B_B_A sn2_A_E_A_B_B_A -798.50546114
sn2_A_E_A_B_A_D sn2_A_E_A_B_A_D -3010.90497387
sn2_A_E_A_B_A_A sn2_A_E_A_B_A_A -438.47267510
sn2_A_E_A_A_C_A sn2_A_E_A_A_C_A -2707.53875403
sn2_A_E_A_A_B_B sn2_A_E_A_A_B_B -693.53313970
sn2_A_D_E_E_C_D sn2_A_D_E_E_C_D -5374.36348623
sn2_A_D_E_E_C_C sn2_A_D_E_E_C_C -3261.15990788
sn2_A_D_E_E_C_B sn2_A_D_E_E_C_B -2901.12352069
sn2_A_D_E_E_B_D sn2_A_D_E_E_B_D -3261.15927923
sn2_A_D_E_E_B_C sn2_A_D_E_E_B_C -1147.95589411
sn2_A_D_E_E_B_A sn2_A_D_E_E_B_A -688.72627514
sn2_A_D_E_E_A_B sn2_A_D_E_E_A_B -427.88224381
sn2_A_D_E_D_B_A sn2_A_D_E_D_B_A -672.67933379
sn2_A_D_E_D_A_C sn2_A_D_E_D_A_C -771.86990422
sn2_A_D_E_C_C_C sn2_A_D_E_C_C_C -3298.04399031
sn2_A_D_E_C_B_C sn2_A_D_E_C_B_C -1184.84039673
sn2_A_D_E_C_B_B sn2_A_D_E_C_B_B -824.80027667
sn2_A_D_E_C_A_C sn2_A_D_E_C_A_C -824.78354917
sn2_A_D_E_C_A_A sn2_A_D_E_C_A_A -365.56007879
sn2_A_D_E_B_C_C sn2_A_D_E_B_C_C -3410.12318353
sn2_A_D_E_B_B_C sn2_A_D_E_B_B_C -1296.92011080
sn2_A_D_E_B_B_A sn2_A_D_E_B_B_A -837.68205441
sn2_A_D_E_B_A_C sn2_A_D_E_B_A_C -936.87888735
sn2_A_D_E_B_A_B sn2_A_D_E_B_A_B -576.83640881
sn2_A_D_E_B_A_A sn2_A_D_E_B_A_A -477.64524223
sn2_A_D_E_A_C_D sn2_A_D_E_A_C_D -5319.15825288
sn2_A_D_E_A_C_B sn2_A_D_E_A_C_B -2845.90414855
sn2_A_D_E_A_C_A sn2_A_D_E_A_C_A -2746.71072769
sn2_A_D_E_A_B_D sn2_A_D_E_A_B_D -3205.95425211
sn2_A_D_E_A_B_C sn2_A_D_E_A_B_C -1092.75010921
sn2_A_D_E_A_B_B sn2_A_D_E_A_B_B -732.70145367
sn2_A_D_E_A_B_A sn2_A_D_E_A_B_A -633.50793235
sn2_A_D_E_A_A_D sn2_A_D_E_A_A_D -2845.89842937
sn2_A_D_E_A_A_C sn2_A_D_E_A_A_C -732.69581296
sn2_A_D_E_A_A_A sn2_A_D_E_A_A_A -273.46382126
sn2_A_D_D_E_C_D sn2_A_D_D_E_C_D -5358.33150742
sn2_A_D_D_E_C_C sn2_A_D_D_E_C_C -3245.12761822
sn2_A_D_D_E_C_A sn2_A_D_D_E_C_A -2785.87750098
sn2_A_D_D_E_B_D sn2_A_D_D_E_B_D -3245.12744987
sn2_A_D_D_E_B_A sn2_A_D_D_E_B_A -672.67468685
sn2_A_D_D_E_A_D sn2_A_D_D_E_A_D -2885.08079620
sn2_A_D_D_E_A_C sn2_A_D_D_E_A_C -771.87840231
sn2_A_D_D_E_A_B sn2_A_D_D_E_A_B -411.83285382
sn2_A_D_D_D_C_C sn2_A_D_D_D_C_C -3229.09285492
sn2_A_D_D_D_C_A sn2_A_D_D_D_C_A -2769.84396849
sn2_A_D_D_D_B_A sn2_A_D_D_D_B_A -656.64103778
sn2_A_D_D_D_A_B sn2_A_D_D_D_A_B -395.79480187
sn2_A_D_D_C_C_C sn2_A_D_D_C_C_C -3282.00410640
sn2_A_D_D_C_C_B sn2_A_D_D_C_C_B -2921.95576955
sn2_A_D_D_C_B_D sn2_A_D_D_C_B_D -3282.00351545
sn2_A_D_D_C_B_C sn2_A_D_D_C_B_C -1168.80041777
sn2_A_D_D_C_B_A sn2_A_D_D_C_B_A -709.55866033
sn2_A_D_D_C_A_D sn2_A_D_D_C_A_D -2921.95586418
sn2_A_D_D_C_A_B sn2_A_D_D_C_A_B -448.71622281
sn2_A_D_D_B_C_D sn2_A_D_D_B_C_D -5507.28660837
sn2_A_D_D_B_C_A sn2_A_D_D_B_C_A -2934.84171645
sn2_A_D_D_B_B_D sn2_A_D_D_B_B_D -3394.08277336
sn2_A_D_D_B_B_A sn2_A_D_D_B_B_A -821.63926811
sn2_A_D_D_A_C_D sn2_A_D_D_A_C_D -5303.11989106
sn2_A_D_D_A_C_C sn2_A_D_D_A_C_C -3189.91610481
sn2_A_D_D_A_C_B sn2_A_D_D_A_C_B -2829.86144584
sn2_A_D_D_A_B_C sn2_A_D_D_A_B_C -1076.71190244
sn2_A_D_D_A_B_A sn2_A_D_D_A_B_A -617.46410066
sn2_A_D_D_A_A_D sn2_A_D_D_A_A_D -2829.86140039
sn2_A_D_D_A_A_B sn2_A_D_D_A_A_B -356.61531614
sn2_A_D_C_E_C_C sn2_A_D_C_E_C_C -3298.04321420
sn2_A_D_C_E_C_B sn2_A_D_C_E_C_B -2937.99404388
sn2_A_D_C_E_C_A sn2_A_D_C_E_C_A -2838.79942692
sn2_A_D_C_E_B_D sn2_A_D_C_E_B_D -3298.04312871
sn2_A_D_C_E_B_C sn2_A_D_C_E_B_C -1184.83983063
sn2_A_D_C_E_B_A sn2_A_D_C_E_B_A -725.59697185
sn2_A_D_C_E_A_D sn2_A_D_C_E_A_D -2937.99978230
sn2_A_D_C_E_A_B sn2_A_D_C_E_A_B -464.75678423
sn2_A_D_C_D_C_A sn2_A_D_C_D_C_A -2822.76738493
sn2_A_D_C_D_B_C sn2_A_D_C_D_B_C -1168.80531403
sn2_A_D_C_D_B_B sn2_A_D_C_D_B_B -808.75863948
sn2_A_D_C_D_B_A sn2_A_D_C_D_B_A -709.56465443
sn2_A_D_C_D_A_A sn2_A_D_C_D_A_A -349.52637659
sn2_A_D_C_C_C_B sn2_A_D_C_C_C_B -2974.86652878
sn2_A_D_C_C_C_A sn2_A_D_C_C_C_A -2875.67411697
sn2_A_D_C_C_B_D sn2_A_D_C_C_B_D -3334.90941990
sn2_A_D_C_C_B_B sn2_A_D_C_C_B_B -861.66466278
sn2_A_D_C_C_B_A sn2_A_D_C_C_B_A -762.47152775
sn2_A_D_C_C_A_D sn2_A_D_C_C_A_D -2974.86526377
sn2_A_D_C_B_C_D sn2_A_D_C_B_C_D -5560.19091355
sn2_A_D_C_B_C_C sn2_A_D_C_B_C_C -3446.98788452
sn2_A_D_C_B_C_B sn2_A_D_C_B_C_B -3086.94470804
sn2_A_D_C_B_B_D sn2_A_D_C_B_B_D -3446.98737400
sn2_A_D_C_B_B_C sn2_A_D_C_B_B_C -1333.78465821
sn2_A_D_C_A_C_D sn2_A_D_C_A_C_D -5356.03651003
sn2_A_D_C_A_C_C sn2_A_D_C_A_C_C -3242.83301061
sn2_A_D_C_A_C_A sn2_A_D_C_A_C_A -2783.59112918
sn2_A_D_C_A_B_D sn2_A_D_C_A_B_D -3242.83247239
sn2_A_D_C_A_B_C sn2_A_D_C_A_B_C -1129.62923939
sn2_A_D_C_A_B_B sn2_A_D_C_A_B_B -769.58205536
sn2_A_D_C_A_A_D sn2_A_D_C_A_A_D -2882.78137672
sn2_A_D_C_A_A_C sn2_A_D_C_A_A_C -769.58010711
sn2_A_D_B_E_B_B sn2_A_D_B_E_B_B -936.87762030
sn2_A_D_B_E_B_A sn2_A_D_B_E_B_A -837.68223705
sn2_A_D_B_E_A_A sn2_A_D_B_E_A_A -477.64741376
sn2_A_D_B_D_C_A sn2_A_D_B_D_C_A -2934.84565889
sn2_A_D_B_D_B_D sn2_A_D_B_D_B_D -3394.08637482
sn2_A_D_B_D_B_C sn2_A_D_B_D_B_C -1280.88337111
sn2_A_D_B_D_B_B sn2_A_D_B_D_B_B -920.83822760
sn2_A_D_B_D_A_B sn2_A_D_B_D_A_B -560.80090094
sn2_A_D_B_C_B_B sn2_A_D_B_C_B_B -973.74203611
sn2_A_D_B_C_B_A sn2_A_D_B_C_B_A -874.54991988
sn2_A_D_B_C_A_B sn2_A_D_B_C_A_B -613.70799388
sn2_A_D_B_A_C_A sn2_A_D_B_A_C_A -2895.66748107
sn2_A_D_B_A_B_C sn2_A_D_B_A_B_C -1241.70468907
sn2_A_D_B_A_B_A sn2_A_D_B_A_B_A -782.46500820
sn2_A_D_B_A_A_C sn2_A_D_B_A_A_C -881.65717925
sn2_A_D_A_E_C_C sn2_A_D_A_E_C_C -3205.95254554
sn2_A_D_A_E_B_A sn2_A_D_A_E_B_A -633.49909134
sn2_A_D_A_E_A_D sn2_A_D_A_E_A_D -2845.90309425
sn2_A_D_A_D_C_C sn2_A_D_A_D_C_C -3189.92132703
sn2_A_D_A_D_C_A sn2_A_D_A_D_C_A -2730.67191884
sn2_A_D_A_D_B_D sn2_A_D_A_D_B_D -3189.92130461
sn2_A_D_A_D_B_C sn2_A_D_A_D_B_C -1076.71744457
sn2_A_D_A_D_A_D sn2_A_D_A_D_A_D -2829.86623860
sn2_A_D_A_D_A_C sn2_A_D_A_D_A_C -716.66399669
sn2_A_D_A_C_C_D sn2_A_D_A_C_C_D -5356.03725002
sn2_A_D_A_C_C_C sn2_A_D_A_C_C_C -3242.83361561
sn2_A_D_A_C_C_A sn2_A_D_A_C_C_A -2783.58973843
sn2_A_D_A_C_B_D sn2_A_D_A_C_B_D -3242.83365095
sn2_A_D_A_C_B_B sn2_A_D_A_C_B_B -769.58162813
sn2_A_D_A_C_A_D sn2_A_D_A_C_A_D -2882.78320775
sn2_A_D_A_B_C_B sn2_A_D_A_B_C_B -2994.86078413
sn2_A_D_A_B_C_A sn2_A_D_A_B_C_A -2895.66700292
sn2_A_D_A_B_B_D sn2_A_D_A_B_B_D -3354.91062363
sn2_A_D_A_B_B_C sn2_A_D_A_B_B_C -1241.70728111
sn2_A_D_A_B_B_A sn2_A_D_A_B_B_A -782.46470266
sn2_A_D_A_B_A_A sn2_A_D_A_B_A_A -422.43036978
sn2_A_D_A_A_C_D sn2_A_D_A_A_C_D -5263.95045163
sn2_A_D_A_A_C_B sn2_A_D_A_A_C_B -2790.68967795
sn2_A_D_A_A_C_A sn2_A_D_A_A_C_A -2691.49703974
sn2_A_D_A_A_B_D sn2_A_D_A_A_B_D -3150.74629132
sn2_A_D_A_A_B_C sn2_A_D_A_A_B_C -1037.54284121
sn2_A_D_A_A_B_A sn2_A_D_A_A_B_A -578.29391777
sn2_A_D_A_A_A_C sn2_A_D_A_A_A_C -677.48739294
sn2_A_C_E_E_C_D sn2_A_C_E_E_C_D -5427.29293877
sn2_A_C_E_E_C_C sn2_A_C_E_E_C_C -3314.08847256
sn2_A_C_E_E_B_B sn2_A_C_E_E_B_B -840.82607080
sn2_A_C_E_E_B_A sn2_A_C_E_E_B_A -741.65262688
sn2_A_C_E_E_A_B sn2_A_C_E_E_A_B -480.80134461
sn2_A_C_E_D_C_A sn2_A_C_E_D_C_A -2838.81367867
sn2_A_C_E_D_B_C sn2_A_C_E_D_B_C -1184.83146174
sn2_A_C_E_D_B_A sn2_A_C_E_D_B_A -725.61082068
sn2_A_C_E_D_A_B sn2_A_C_E_D_A_B -464.75236525
sn2_A_C_E_C_C_C sn2_A_C_E_C_C_C -3350.94244940
sn2_A_C_E_C_B_C sn2_A_C_E_C_B_C -1237.73831213
sn2_A_C_E_C_A_B sn2_A_C_E_C_A_B -517.66664913
sn2_A_C_E_B_C_B sn2_A_C_E_B_C_B -3102.98378313
sn2_A_C_E_B_C_A sn2_A_C_E_B_C_A -3003.81000510
sn2_A_C_E_B_B_D sn2_A_C_E_B_B_D -3463.03742900
sn2_A_C_E_B_B_B sn2_A_C_E_B_B_B -989.79121983
sn2_A_C_E_B_B_A sn2_A_C_E_B_B_A -890.60736045
sn2_A_C_E_B_A_B sn2_A_C_E_B_A_B -629.76131648
sn2_A_C_E_B_A_A sn2_A_C_E_B_A_A -530.57395289
sn2_A_C_E_A_C_D sn2_A_C_E_A_C_D -5372.06893602
sn2_A_C_E_A_C_C sn2_A_C_E_A_C_C -3258.86441790
sn2_A_C_E_A_B_C sn2_A_C_E_A_B_C -1145.66003996
sn2_A_C_E_A_A_B sn2_A_C_E_A_A_B -425.57634075
sn2_A_C_D_E_C_D sn2_A_C_D_E_C_D -5411.24585181
sn2_A_C_D_E_C_B sn2_A_C_D_E_C_B -2937.99144217
sn2_A_C_D_D_C_D sn2_A_C_D_D_C_D -5395.21024867
sn2_A_C_D_D_C_C sn2_A_C_D_D_C_C -3282.00590257
sn2_A_C_D_D_C_B sn2_A_C_D_D_C_B -2921.95605790
sn2_A_C_D_D_B_D sn2_A_C_D_D_B_D -3282.00544439
sn2_A_C_D_D_B_C sn2_A_C_D_D_B_C -1168.80140098
sn2_A_C_D_D_A_C sn2_A_C_D_D_A_C -808.75625942
sn2_A_C_D_D_A_B sn2_A_C_D_D_A_B -448.71851245
sn2_A_C_D_D_A_A sn2_A_C_D_D_A_A -349.53285295
sn2_A_C_D_C_C_C sn2_A_C_D_C_C_C -3334.91617766
sn2_A_C_D_C_C_B sn2_A_C_D_C_C_B -2974.87146001
sn2_A_C_D_C_B_D sn2_A_C_D_C_B_D -3334.91554956
sn2_A_C_D_C_A_C sn2_A_C_D_C_A_C -861.67048009
sn2_A_C_D_C_A_B sn2_A_C_D_C_A_B -501.63757449
sn2_A_C_D_C_A_A sn2_A_C_D_C_A_A -402.45207013
sn2_A_C_D_B_C_C sn2_A_C_D_B_C_C -3446.99641979
sn2_A_C_D_B_A_B sn2_A_C_D_B_A_B -613.71953691
sn2_A_C_D_B_A_A sn2_A_C_D_B_A_A -514.53406183
sn2_A_C_D_A_C_D sn2_A_C_D_A_C_D -5356.03547876
sn2_A_C_D_A_B_B sn2_A_C_D_A_B_B -769.57853306
sn2_A_C_D_A_B_A sn2_A_C_D_A_B_A -670.39389257
sn2_A_C_D_A_A_C sn2_A_C_D_A_A_C -769.57852588
sn2_A_C_D_A_A_B sn2_A_C_D_A_A_B -409.54134279
sn2_A_C_D_A_A_A sn2_A_C_D_A_A_A -310.35606157
sn2_A_C_C_E_C_D sn2_A_C_C_E_C_D -5464.15609148
sn2_A_C_C_E_C_C sn2_A_C_C_E_C_C -3350.95182945
sn2_A_C_C_E_B_D sn2_A_C_C_E_B_D -3350.95178940
sn2_A_C_C_D_B_C sn2_A_C_C_D_B_C -1221.71298612
sn2_A_C_C_D_B_B sn2_A_C_C_D_B_B -861.67021052
sn2_A_C_C_D_A_A sn2_A_C_C_D_A_A -402.45162630
sn2_A_C_C_C_C_C sn2_A_C_C_C_C_C -3387.81635377
sn2_A_C_C_C_B_C sn2_A_C_C_C_B_C -1274.61227362
sn2_A_C_C_C_B_B sn2_A_C_C_C_B_B -914.57320729
sn2_A_C_C_C_A_A sn2_A_C_C_C_A_A -455.35718887
sn2_A_C_C_B_C_C sn2_A_C_C_B_C_C -3499.89474308
sn2_A_C_C_B_B_D sn2_A_C_C_B_B_D -3499.89429280
sn2_A_C_C_B_B_B sn2_A_C_C_B_B_B -1026.65177316
sn2_A_C_C_B_A_A sn2_A_C_C_B_A_A -567.43586737
sn2_A_C_C_A_B_C sn2_A_C_C_A_B_C -1182.53674888
sn2_A_C_C_A_B_B sn2_A_C_C_A_B_B -822.49360027
sn2_A_C_C_A_A_A sn2_A_C_C_A_A_A -363.27399025
sn2_A_C_B_E_B_D sn2_A_C_B_E_B_D -3463.03793096
sn2_A_C_B_E_B_C sn2_A_C_B_E_B_C -1349.83400991
sn2_A_C_B_E_B_B sn2_A_C_B_E_B_B -989.78975997
sn2_A_C_B_E_A_C sn2_A_C_B_E_A_C -989.79572889
sn2_A_C_B_E_A_A sn2_A_C_B_E_A_A -530.57238895
sn2_A_C_B_D_A_A sn2_A_C_B_D_A_A -514.53240950
sn2_A_C_B_C_B_C sn2_A_C_B_C_B_C -1386.68954210
sn2_A_C_B_C_B_B sn2_A_C_B_C_B_B -1026.65074329
sn2_A_C_B_B_C_B sn2_A_C_B_B_C_B -3251.93051833
sn2_A_C_B_B_A_C sn2_A_C_B_B_A_C -1138.72168433
sn2_A_C_B_B_A_A sn2_A_C_B_B_A_A -679.52077379
sn2_A_C_B_A_C_C sn2_A_C_B_A_C_C -3407.81693236
sn2_A_C_B_A_B_C sn2_A_C_B_A_B_C -1294.61254416
sn2_A_C_B_A_B_B sn2_A_C_B_A_B_B -934.56969025
sn2_A_C_B_A_A_B sn2_A_C_B_A_A_B -574.53744614
sn2_A_C_B_A_A_A sn2_A_C_B_A_A_A -475.35600342
sn2_A_C_A_E_C_B sn2_A_C_A_E_C_B -2898.81280419
sn2_A_C_A_E_B_D sn2_A_C_A_E_B_D -3258.86542631
sn2_A_C_A_E_A_C sn2_A_C_A_E_A_C -785.61719592
sn2_A_C_A_E_A_A sn2_A_C_A_E_A_A -326.39116333
sn2_A_C_A_D_C_D sn2_A_C_A_D_C_D -5356.03794030
sn2_A_C_A_D_C_C sn2_A_C_A_D_C_C -3242.83338786
sn2_A_C_A_D_B_C sn2_A_C_A_D_B_C -1129.62911652
sn2_A_C_A_D_A_B sn2_A_C_A_D_A_B -409.54238330
sn2_A_C_A_D_A_A sn2_A_C_A_D_A_A -310.35720991
sn2_A_C_A_C_B_D sn2_A_C_A_C_B_D -3295.74394554
sn2_A_C_A_C_B_C sn2_A_C_A_C_B_C -1182.53999092
sn2_A_C_A_C_A_B sn2_A_C_A_C_A_B -462.46194790
sn2_A_C_A_C_A_A sn2_A_C_A_C_A_A -363.27605223
sn2_A_C_A_B_C_D sn2_A_C_A_B_C_D -5521.02538043
sn2_A_C_A_B_A_C sn2_A_C_A_B_A_C -934.57329303
sn2_A_C_A_B_A_B sn2_A_C_A_B_A_B -574.53999199
sn2_A_C_A_A_C_D sn2_A_C_A_A_C_D -5316.86324125
sn2_A_C_A_A_C_C sn2_A_C_A_A_C_C -3203.65866399
sn2_A_C_A_A_B_D sn2_A_C_A_A_B_D -3203.65858910
sn2_A_C_A_A_A_A sn2_A_C_A_A_A_A -271.18154307
sn2_A_B_E_E_A_D sn2_A_B_E_E_A_D -3066.12355990
sn2_A_B_E_E_A_C sn2_A_B_E_E_A_C -952.92188049
sn2_A_B_E_E_A_A sn2_A_B_E_E_A_A -493.69792679
sn2_A_B_E_D_C_D sn2_A_B_E_D_C_D -5523.32642977
sn2_A_B_E_D_A_A sn2_A_B_E_D_A_A -477.65937156
sn2_A_B_E_B_B_C sn2_A_B_E_B_B_C -1461.90644284
sn2_A_B_E_A_B_C sn2_A_B_E_A_B_C -1257.72196152
sn2_A_B_E_A_A_D sn2_A_B_E_A_A_D -3010.90207018
sn2_A_B_E_A_A_C sn2_A_B_E_A_A_C -897.69581870
sn2_A_B_E_A_A_B sn2_A_B_E_A_A_B -537.66696433
sn2_A_B_D_E_C_C sn2_A_B_D_E_C_C -3410.11089541
sn2_A_B_D_E_C_B sn2_A_B_D_E_C_B -3050.06484450
sn2_A_B_D_E_B_A sn2_A_B_D_E_B_A -837.67582417
sn2_A_B_D_E_A_B sn2_A_B_D_E_A_B -576.83594889
sn2_A_B_D_D_B_B sn2_A_B_D_D_B_B -920.83264551
sn2_A_B_D_D_A_C sn2_A_B_D_D_A_C -920.83181341
sn2_A_B_D_D_A_B sn2_A_B_D_D_A_B -560.80088135
sn2_A_B_D_C_B_C sn2_A_B_D_C_B_C -1333.78544078
sn2_A_B_D_C_B_B sn2_A_B_D_C_B_B -973.74759240
sn2_A_B_D_C_A_A sn2_A_B_D_C_A_A -514.53369381
sn2_A_B_D_A_C_D sn2_A_B_D_A_C_D -5468.10381349
sn2_A_B_D_A_B_C sn2_A_B_D_A_B_C -1241.69602326
sn2_A_B_D_A_B_B sn2_A_B_D_A_B_B -881.65282768
sn2_A_B_D_A_A_C sn2_A_B_D_A_A_C -881.65241335
sn2_A_B_D_A_A_A sn2_A_B_D_A_A_A -422.43704218
sn2_A_B_C_E_B_B sn2_A_B_C_E_B_B -989.78117069
sn2_A_B_C_E_A_C sn2_A_B_C_E_A_C -989.78550533
sn2_A_B_C_D_C_B sn2_A_B_C_D_C_B -3086.95147007
sn2_A_B_C_D_B_C sn2_A_B_C_D_B_C -1333.78839257
sn2_A_B_C_D_B_A sn2_A_B_C_D_B_A -874.56167924
sn2_A_B_C_D_A_B sn2_A_B_C_D_A_B -613.72061719
sn2_A_B_C_D_A_A sn2_A_B_C_D_A_A -514.53438157
sn2_A_B_C_C_C_B sn2_A_B_C_C_C_B -3139.85425486
sn2_A_B_C_A_C_D sn2_A_B_C_A_C_D -5521.01861907
sn2_A_B_C_A_C_B sn2_A_B_C_A_C_B -3047.77359760
sn2_A_B_C_A_B_D sn2_A_B_C_A_B_D -3407.81435920
sn2_A_B_C_A_B_C sn2_A_B_C_A_B_C -1294.61122644
sn2_A_B_C_A_B_B sn2_A_B_C_A_B_B -934.57243229
sn2_A_B_B_A_B_B sn2_A_B_B_A_B_B -1046.65198473
sn2_A_B_B_A_A_A sn2_A_B_B_A_A_A -587.43974940
sn2_A_B_A_E_C_D sn2_A_B_A_E_C_D -5484.14348757
sn2_A_B_A_E_C_C sn2_A_B_A_E_C_C -3370.93929999
sn2_A_B_A_E_B_C sn2_A_B_A_E_B_C -1257.73585323
sn2_A_B_A_E_A_B sn2_A_B_A_E_A_B -537.66066589
sn2_A_B_A_E_A_A sn2_A_B_A_E_A_A -438.47211607
sn2_A_B_A_D_C_D sn2_A_B_A_D_C_D -5468.11277931
sn2_A_B_A_D_C_C sn2_A_B_A_D_C_C -3354.90873046
sn2_A_B_A_D_A_B sn2_A_B_A_D_A_B -521.62671313
sn2_A_B_A_D_A_A sn2_A_B_A_D_A_A -422.43961622
sn2_A_B_A_C_C_C sn2_A_B_A_C_C_C -3407.82022441
sn2_A_B_A_C_B_D sn2_A_B_A_C_B_D -3407.82022899
sn2_A_B_A_C_B_C sn2_A_B_A_C_B_C -1294.61693898
sn2_A_B_A_B_B_C sn2_A_B_A_B_B_C -1406.69261594
sn2_A_B_A_B_B_B sn2_A_B_A_B_B_B -1046.65202293
sn2_A_B_A_B_A_B sn2_A_B_A_B_A_B -686.62435574
sn2_A_B_A_B_A_A sn2_A_B_A_B_A_A -587.43971771
sn2_A_B_A_A_C_B sn2_A_B_A_A_C_B -2955.68550188
sn2_A_B_A_A_B_D sn2_A_B_A_A_B_D -3315.73424651
sn2_A_B_A_A_A_B sn2_A_B_A_A_A_B -482.45190037
sn2_A_B_A_A_A_A sn2_A_B_A_A_A_A -383.26301025
sn2_A_A_E_E_C_C sn2_A_A_E_E_C_C -3221.99310775
sn2_A_A_E_E_C_B sn2_A_A_E_E_C_B -2861.94046840
sn2_A_A_E_E_B_C sn2_A_A_E_E_B_C -1108.78855201
sn2_A_A_E_E_B_B sn2_A_A_E_E_B_B -748.73761269
sn2_A_A_E_E_B_A sn2_A_A_E_E_B_A -649.54689890
sn2_A_A_E_E_A_D sn2_A_A_E_E_A_D -2861.94225845
sn2_A_A_E_E_A_C sn2_A_A_E_E_A_C -748.73982023
sn2_A_A_E_E_A_B sn2_A_A_E_E_A_B -388.70208607
sn2_A_A_E_E_A_A sn2_A_A_E_E_A_A -289.51310568
sn2_A_A_E_D_C_C sn2_A_A_E_D_C_C -3205.95366205
sn2_A_A_E_D_C_B sn2_A_A_E_D_C_B -2845.90140309
sn2_A_A_E_D_C_A sn2_A_A_E_D_C_A -2746.71098119
sn2_A_A_E_D_B_C sn2_A_A_E_D_B_C -1092.74915356
sn2_A_A_E_D_A_D sn2_A_A_E_D_A_D -2845.89536425
sn2_A_A_E_D_A_C sn2_A_A_E_D_A_C -732.69336503
sn2_A_A_E_D_A_A sn2_A_A_E_D_A_A -273.46602883
sn2_A_A_E_C_C_A sn2_A_A_E_C_C_A -2799.62865788
sn2_A_A_E_C_B_C sn2_A_A_E_C_B_C -1145.65816926
sn2_A_A_E_C_B_B sn2_A_A_E_C_B_B -785.61390009
sn2_A_A_E_C_B_A sn2_A_A_E_C_B_A -686.42608252
sn2_A_A_E_C_A_C sn2_A_A_E_C_A_C -785.60582702
sn2_A_A_E_C_A_A sn2_A_A_E_C_A_A -326.38701934
sn2_A_A_E_B_C_D sn2_A_A_E_B_C_D -5484.15909501
sn2_A_A_E_B_C_C sn2_A_A_E_B_C_C -3370.94585900
sn2_A_A_E_B_C_B sn2_A_A_E_B_C_B -3010.89867971
sn2_A_A_E_B_C_A sn2_A_A_E_B_C_A -2911.71085599
sn2_A_A_E_B_B_D sn2_A_A_E_B_B_D -3370.94492865
sn2_A_A_E_B_B_C sn2_A_A_E_B_B_C -1257.74132778
sn2_A_A_E_B_B_B sn2_A_A_E_B_B_B -897.69607387
sn2_A_A_E_B_B_A sn2_A_A_E_B_B_A -798.50830771
sn2_A_A_E_B_A_C sn2_A_A_E_B_A_C -897.70565846
sn2_A_A_E_B_A_A sn2_A_A_E_B_A_A -438.47047418
sn2_A_A_E_A_C_D sn2_A_A_E_A_C_D -5279.98519192
sn2_A_A_E_A_C_C sn2_A_A_E_A_C_C -3166.78069941
sn2_A_A_E_A_C_B sn2_A_A_E_A_C_B -2806.72723325
sn2_A_A_E_A_B_D sn2_A_A_E_A_B_D -3166.78052437
sn2_A_A_E_A_B_C sn2_A_A_E_A_B_C -1053.57618060
sn2_A_A_E_A_B_B sn2_A_A_E_A_B_B -693.52456053
sn2_A_A_E_A_B_A sn2_A_A_E_A_B_A -594.33499697
sn2_A_A_E_A_A_B sn2_A_A_E_A_A_B -333.47579418
sn2_A_A_E_A_A_A sn2_A_A_E_A_A_A -234.28927091
sn2_A_A_D_E_C_B sn2_A_A_D_E_C_B -2845.89893665
sn2_A_A_D_E_B_C sn2_A_A_D_E_B_C -1092.75337394
sn2_A_A_D_E_B_B sn2_A_A_D_E_B_B -732.69643939
sn2_A_A_D_E_A_D sn2_A_A_D_E_A_D -2845.90893642
sn2_A_A_D_E_A_B sn2_A_A_D_E_A_B -372.65758469
sn2_A_A_D_E_A_A sn2_A_A_D_E_A_A -273.46823969
sn2_A_A_D_D_C_A sn2_A_A_D_D_C_A -2730.67459190
sn2_A_A_D_D_B_C sn2_A_A_D_D_B_C -1076.71572681
sn2_A_A_D_D_B_B sn2_A_A_D_D_B_B -716.65862199
sn2_A_A_D_D_A_D sn2_A_A_D_D_A_D -2829.86536227
sn2_A_A_D_D_A_C sn2_A_A_D_D_A_C -716.66305336
sn2_A_A_D_C_B_C sn2_A_A_D_C_B_C -1129.63002713
sn2_A_A_D_C_B_B sn2_A_A_D_C_B_B -769.58026750
sn2_A_A_D_C_B_A sn2_A_A_D_C_B_A -670.39278899
sn2_A_A_D_C_A_D sn2_A_A_D_C_A_D -2882.78248638
sn2_A_A_D_C_A_C sn2_A_A_D_C_A_C -769.58107441
sn2_A_A_D_C_A_B sn2_A_A_D_C_A_B -409.54068108
