calc label enthalpyR enthalpyP
sn2_B_D_A_A_B_C sn2_B_D_A_A_B_C -781.96836141 -781.96831194
sn2_B_D_A_A_B_B sn2_B_D_A_A_B_B -781.96846885 -421.95738033
sn2_B_D_A_A_A_D sn2_B_D_A_A_A_D -421.95736332 -2895.16294687
sn2_B_D_A_A_A_C sn2_B_D_A_A_A_C -421.95701536 -781.96841084
sn2_B_D_A_A_A_B sn2_B_D_A_A_A_B -421.95342557 -421.95342393
sn2_B_D_A_A_A_A sn2_B_D_A_A_A_A -421.95343585 -322.84358964
sn2_B_C_E_E_A_A sn2_B_C_E_E_A_A -486.16721138
sn2_B_C_E_C_B_C sn2_B_C_E_C_B_C -982.13625713 -982.13659921
sn2_B_C_E_A_B_A sn2_B_C_E_A_B_A -889.99983298 -430.94781196
sn2_B_C_D_E_A_A sn2_B_C_D_E_A_A -569.22855033 -470.12868047
sn2_B_C_D_A_B_C sn2_B_C_D_A_B_C -874.02915491 -874.02920834
sn2_B_C_D_A_B_B sn2_B_C_D_A_B_B -874.02912357 -514.01144376
sn2_B_C_C_E_A_C sn2_B_C_C_E_A_C -622.12094477 -982.13712298
sn2_B_C_A_E_A_A sn2_B_C_A_E_A_A -529.99586015 -430.94787896
sn2_B_C_A_D_A_B sn2_B_C_A_D_A_B -514.01600346 -514.01600605
sn2_B_C_A_A_C_C sn2_B_C_A_A_C_C -2948.05049369 -834.85474226
sn2_B_C_A_A_B_D sn2_B_C_A_A_B_D -834.85455077 -2948.05051167
sn2_B_B_A_A_B_C sn2_B_B_A_A_B_C -946.93321999 -946.93321767
sn2_B_B_A_A_B_B sn2_B_B_A_A_B_B -946.93322255 -586.92406294
sn2_B_A_E_E_C_D sn2_B_A_E_E_C_D -2966.40336484 -2966.40455663
sn2_B_A_E_E_C_C sn2_B_A_E_E_C_C -2966.40336611 -853.20905169
sn2_B_A_E_E_B_C sn2_B_A_E_E_B_C -853.20835173 -853.20903610
sn2_B_A_E_E_B_A sn2_B_A_E_E_B_A -853.12825322 -394.09236240
sn2_B_A_E_E_A_B sn2_B_A_E_E_A_B -493.19650474 -493.19824202
sn2_B_A_E_E_A_A sn2_B_A_E_E_A_A -493.19467287 -394.09242293
sn2_B_A_E_D_C_C sn2_B_A_E_D_C_C -2950.36384286 -837.16980982
sn2_B_A_E_D_B_C sn2_B_A_E_D_B_C -837.16878218 -837.16980792
sn2_B_A_E_D_B_A sn2_B_A_E_D_B_A -837.17897214 -378.05208531
sn2_B_A_E_D_A_B sn2_B_A_E_D_A_B -477.15576487 -477.15797462
sn2_B_A_E_D_A_A sn2_B_A_E_D_A_A -477.15573902 -378.04821503
sn2_B_A_E_C_B_C sn2_B_A_E_C_B_C -890.06317851 -890.06771986
sn2_B_A_E_C_A_A sn2_B_A_E_C_A_A -530.05609194 -430.95412712
sn2_B_A_E_B_B_C sn2_B_A_E_B_B_C -1002.15524306 -1002.15319282
sn2_B_A_E_A_C_C sn2_B_A_E_A_C_C -2911.18853831 -797.99143482
sn2_B_A_E_A_C_B sn2_B_A_E_A_C_B -2911.18671791 -437.97969769
sn2_B_A_E_A_B_D sn2_B_A_E_A_B_D -797.99142860 -2911.18845297
sn2_B_A_E_A_B_C sn2_B_A_E_A_B_C -797.99168139 -797.99139711
sn2_B_A_E_A_B_B sn2_B_A_E_A_B_B -797.99134490 -437.97970402
sn2_B_A_E_A_B_A sn2_B_A_E_A_B_A -797.99127279 -338.87329519
sn2_B_A_E_A_A_C sn2_B_A_E_A_A_C -437.97973131 -797.99292532
sn2_B_A_E_A_A_A sn2_B_A_E_A_A_A -437.97971878 -338.87228732
sn2_B_A_D_E_B_D sn2_B_A_D_E_B_D -837.17093271 -2950.36853120
sn2_B_A_D_E_B_C sn2_B_A_D_E_B_C -837.17093395 -837.17288585
sn2_B_A_D_E_B_B sn2_B_A_D_E_B_B -837.17093306 -477.15689502
sn2_B_A_D_E_B_A sn2_B_A_D_E_B_A -837.11478798 -378.05189484
sn2_B_A_D_E_A_A sn2_B_A_D_E_A_A -477.15563512 -378.05187855
sn2_B_A_D_D_B_C sn2_B_A_D_D_B_C -821.13503375 -821.13587619
sn2_B_A_D_D_A_C sn2_B_A_D_D_A_C -461.12245955 -821.13587839
sn2_B_A_D_D_A_B sn2_B_A_D_D_A_B -461.12246311 -461.12182580
sn2_B_A_D_D_A_A sn2_B_A_D_D_A_A -461.19250895 -362.01654429
sn2_B_A_D_C_C_B sn2_B_A_D_C_C_B -2987.22953198 -514.02121391
sn2_B_A_D_C_B_C sn2_B_A_D_C_B_C -874.03147890 -874.03562171
sn2_B_A_D_C_B_B sn2_B_A_D_C_B_B -874.03357974 -514.02121514
sn2_B_A_D_C_A_B sn2_B_A_D_C_A_B -514.02137252 -514.02122506
sn2_B_A_D_C_A_A sn2_B_A_D_C_A_A -513.92630586 -414.91866991
sn2_B_A_D_A_C_D sn2_B_A_D_A_C_D -2895.15484786 -2895.15484609
sn2_B_A_D_A_C_C sn2_B_A_D_A_C_C -2895.15485156 -781.95935643
sn2_B_A_D_A_B_C sn2_B_A_D_A_B_C -781.95932841 -781.95935763
sn2_B_A_D_A_A_B sn2_B_A_D_A_A_B -421.94621342 -421.94621865
sn2_B_A_D_A_A_A sn2_B_A_D_A_A_A -422.03814667 -322.84018570
sn2_B_A_C_E_B_B sn2_B_A_C_E_B_B -890.07025239 -530.05530602
sn2_B_A_C_E_A_B sn2_B_A_C_E_A_B -530.05705032 -530.05253664
sn2_B_A_C_E_A_A sn2_B_A_C_E_A_A -529.98510150 -430.95409777
sn2_B_A_C_D_B_D sn2_B_A_C_D_B_D -874.03278494 -2987.23204044
sn2_B_A_C_D_B_C sn2_B_A_C_D_B_C -874.03533919 -874.03641350
sn2_B_A_C_D_A_A sn2_B_A_C_D_A_A -514.02281181 -414.92002385
sn2_B_A_C_C_C_D sn2_B_A_C_C_C_D -3040.11757452 -3040.12035215
sn2_B_A_C_C_B_C sn2_B_A_C_C_B_C -926.92303294 -926.92442479
sn2_B_A_C_C_B_B sn2_B_A_C_C_B_B -926.92302308 -566.90896556
sn2_B_A_C_C_A_A sn2_B_A_C_C_A_A -566.90896726 -467.81041087
sn2_B_A_C_A_C_C sn2_B_A_C_A_C_C -2948.05500697 -834.85925415
sn2_B_A_C_A_B_C sn2_B_A_C_A_B_C -834.85924102 -834.85925364
sn2_B_A_C_A_A_B sn2_B_A_C_A_A_B -474.84580170 -474.84578717
sn2_B_A_B_D_A_C sn2_B_A_B_D_A_C -626.10039479 -986.11614374
sn2_B_A_B_C_B_B sn2_B_A_B_C_B_B -1039.00119042 -678.98615240
sn2_B_A_B_A_C_B sn2_B_A_B_A_C_B -3060.13024982 -586.92138163
sn2_B_A_B_A_A_C sn2_B_A_B_A_A_C -586.92138335 -946.93462329
sn2_B_A_B_A_A_B sn2_B_A_B_A_A_B -586.92134574 -586.92139192
sn2_B_A_A_E_C_D sn2_B_A_A_E_C_D -2911.18611070 -2911.19075064
sn2_B_A_A_E_C_C sn2_B_A_A_E_C_C -2911.18611905 -797.99526713
sn2_B_A_A_E_C_B sn2_B_A_A_E_C_B -2911.18270220 -437.97889092
sn2_B_A_A_E_B_D sn2_B_A_A_E_B_D -797.99290856 -2911.19073446
sn2_B_A_A_E_B_C sn2_B_A_A_E_B_C -797.99291834 -797.99553676
sn2_B_A_A_E_B_B sn2_B_A_A_E_B_B -797.99290597 -437.97889369
sn2_B_A_A_E_A_C sn2_B_A_A_E_A_C -437.97932775 -797.99292185
sn2_B_A_A_E_A_B sn2_B_A_A_E_A_B -437.97932193 -437.97932650
sn2_B_A_A_E_A_A sn2_B_A_A_E_A_A -437.97562479 -338.87488906
sn2_B_A_A_D_C_C sn2_B_A_A_D_C_C -2895.15434295 -781.96054932
sn2_B_A_A_D_C_B sn2_B_A_A_D_C_B -2895.15434746 -421.94623344
sn2_B_A_A_D_B_D sn2_B_A_A_D_B_D -781.95935193 -2895.15617160
sn2_B_A_A_D_B_A sn2_B_A_A_D_B_A -781.95934543 -322.84104037
sn2_B_A_A_D_A_C sn2_B_A_A_D_A_C -421.94711553 -781.96053064
sn2_B_A_A_D_A_B sn2_B_A_A_D_A_B -421.94710331 -421.94623367
sn2_B_A_A_C_C_C sn2_B_A_A_C_C_C -2948.05248557 -834.86001365
sn2_B_A_A_C_C_B sn2_B_A_A_C_C_B -2948.05333788 -474.84534985
sn2_B_A_A_C_B_A sn2_B_A_A_C_B_A -834.79335961 -375.74360298
sn2_B_A_A_C_A_B sn2_B_A_A_C_A_B -474.84579806 -474.84579168
sn2_B_A_A_B_B_C sn2_B_A_A_B_B_C -946.93317950 -946.93643687
sn2_B_A_A_A_C_C sn2_B_A_A_A_C_C -2855.98204452 -742.78636961
sn2_B_A_A_A_C_B sn2_B_A_A_A_C_B -2855.98201340 -382.77359626
sn2_B_A_A_A_B_D sn2_B_A_A_A_B_D -742.78638673 -2855.98198682
sn2_A_E_E_E_C_A sn2_A_E_E_E_C_A -2815.76808732 -245.13997935
sn2_A_E_E_E_B_B sn2_A_E_E_E_B_B -704.23122904 -344.26019463
sn2_A_E_E_E_B_A sn2_A_E_E_E_B_A -704.05288505 -245.13997459
sn2_A_E_E_E_A_B sn2_A_E_E_E_A_B -344.25852415 -344.25686427
sn2_A_E_E_D_C_A sn2_A_E_E_D_C_A -2801.25943479 -229.09914569
sn2_A_E_E_D_B_B sn2_A_E_E_D_B_B -688.18894937 -328.22443776
sn2_A_E_E_D_A_B sn2_A_E_E_D_A_B -328.21734782 -328.22442671
sn2_A_E_E_D_A_A sn2_A_E_E_D_A_A -328.21734600 -229.09915770
sn2_A_E_E_C_C_A sn2_A_E_E_C_C_A -2854.17051237 -282.00489921
sn2_A_E_E_C_B_A sn2_A_E_E_C_B_A -740.92556684 -282.00621253
sn2_A_E_E_C_A_D sn2_A_E_E_C_A_D -381.11857787 -2854.33364443
sn2_A_E_E_C_A_C sn2_A_E_E_C_A_C -381.11857172 -741.13781470
sn2_A_E_E_C_A_B sn2_A_E_E_C_A_B -381.11856323 -381.12528294
sn2_A_E_E_B_C_A sn2_A_E_E_B_C_A -394.09019374
sn2_A_E_E_B_B_A sn2_A_E_E_B_B_A -853.03736302 -394.09018676
sn2_A_E_E_B_A_D sn2_A_E_E_B_A_D -493.21228418 -2966.41700722
sn2_A_E_E_B_A_C sn2_A_E_E_B_A_C -493.20495956 -853.22128751
sn2_A_E_E_B_A_B sn2_A_E_E_B_A_B -493.20776522 -493.20103551
sn2_A_E_E_B_A_A sn2_A_E_E_B_A_A -493.19903417 -394.09197480
sn2_A_E_E_A_C_A sn2_A_E_E_A_C_A -2762.08197537 -189.92093787
sn2_A_E_E_A_B_A sn2_A_E_E_A_B_A -648.84962014 -189.92094223
sn2_A_E_E_A_A_C sn2_A_E_E_A_A_C -289.03947149 -649.05062224
sn2_A_E_E_A_A_B sn2_A_E_E_A_A_B -289.03636398 -289.03946797
sn2_A_E_E_A_A_A sn2_A_E_E_A_A_A -289.03948547 -189.92062568
sn2_A_E_D_E_C_A sn2_A_E_D_E_C_A -2801.25336236 -229.09825430
sn2_A_E_D_E_A_B sn2_A_E_D_E_A_B -328.21665424 -328.21570430
sn2_A_E_D_E_A_A sn2_A_E_D_E_A_A -328.21667729 -229.09996811
sn2_A_E_D_D_A_C sn2_A_E_D_D_A_C -312.17959946 -672.17907804
sn2_A_E_D_D_A_A sn2_A_E_D_D_A_A -312.17959807 -213.06189943
sn2_A_E_D_C_C_A sn2_A_E_D_C_C_A -265.97186226
sn2_A_E_D_C_B_A sn2_A_E_D_C_B_A -725.09717104 -265.97188111
sn2_A_E_D_C_A_D sn2_A_E_D_C_A_D -365.08479158 -2838.29158910
sn2_A_E_D_C_A_C sn2_A_E_D_C_A_C -365.08479052 -725.09681761
sn2_A_E_D_C_A_A sn2_A_E_D_C_A_A -365.08479955 -265.97189567
sn2_A_E_D_B_C_A sn2_A_E_D_B_C_A -378.05245051
sn2_A_E_D_B_B_A sn2_A_E_D_B_B_A -837.17690512 -378.05254482
sn2_A_E_D_B_A_C sn2_A_E_D_B_A_C -477.16443557 -837.17774494
sn2_A_E_D_B_A_B sn2_A_E_D_B_A_B -477.17309663 -477.16589551
sn2_A_E_D_A_B_A sn2_A_E_D_A_B_A -632.81663983 -173.88622617
sn2_A_E_D_A_A_C sn2_A_E_D_A_A_C -273.00416487 -633.01635877
sn2_A_E_D_A_A_B sn2_A_E_D_A_A_B -273.00421025 -273.00492751
sn2_A_E_C_E_A_B sn2_A_E_C_E_A_B -381.12244231 -381.12733859
sn2_A_E_C_E_A_A sn2_A_E_C_E_A_A -381.12273382 -282.00702140
sn2_A_E_C_D_C_B sn2_A_E_C_D_C_B -2838.29113626 -365.09277450
sn2_A_E_C_D_A_B sn2_A_E_C_D_A_B -365.08615535 -365.08318285
sn2_A_E_C_D_A_A sn2_A_E_C_D_A_A -365.08402238 -265.97310234
sn2_A_E_C_C_C_A sn2_A_E_C_C_C_A -318.86874038
sn2_A_E_C_C_B_A sn2_A_E_C_C_B_A -777.84065328 -318.86920751
sn2_A_E_C_B_C_B sn2_A_E_C_B_C_B -3003.26234496 -530.05763989
sn2_A_E_C_B_C_A sn2_A_E_C_B_C_A -430.94697393
sn2_A_E_C_B_B_B sn2_A_E_C_B_B_B -890.06752658 -530.05763930
sn2_A_E_C_B_B_A sn2_A_E_C_B_B_A -890.06723034 -430.94698012
sn2_A_E_C_B_A_D sn2_A_E_C_B_A_D -530.06537392 -3003.26488930
sn2_A_E_C_A_C_A sn2_A_E_C_A_C_A -2799.11580996 -226.79577803
sn2_A_E_C_A_B_B sn2_A_E_C_A_B_B -685.92076670 -325.91787982
sn2_A_E_C_A_B_A sn2_A_E_C_A_B_A -685.92078791 -226.79578133
sn2_A_E_C_A_A_C sn2_A_E_C_A_A_C -325.90966122 -685.92080435
sn2_A_E_C_A_A_B sn2_A_E_C_A_A_B -325.90893605 -325.90890398
sn2_A_E_B_E_B_A sn2_A_E_B_E_B_A -853.21797075 -394.09919240
sn2_A_E_B_E_A_A sn2_A_E_B_E_A_A -493.21026355 -394.09911121
sn2_A_E_B_D_C_A sn2_A_E_B_D_C_A -378.05309812
sn2_A_E_B_D_A_B sn2_A_E_B_D_A_B -477.16590191 -477.16644958
sn2_A_E_B_D_A_A sn2_A_E_B_D_A_A -477.16556804 -378.05311354
sn2_A_E_B_C_B_B sn2_A_E_B_C_B_B -890.06744863 -530.06423834
sn2_A_E_B_C_B_A sn2_A_E_B_C_B_A -889.85457204 -430.94885547
sn2_A_E_B_C_A_B sn2_A_E_B_C_A_B -530.04299333 -530.05065781
sn2_A_E_B_A_B_A sn2_A_E_B_A_B_A -797.99581343 -338.87409171
sn2_A_E_B_A_A_B sn2_A_E_B_A_A_B -437.98529478 -437.98527591
sn2_A_E_B_A_A_A sn2_A_E_B_A_A_A -437.98528884 -338.87328943
sn2_A_E_A_E_B_A sn2_A_E_A_E_B_A -648.83590038 -189.92003719
sn2_A_E_A_E_A_B sn2_A_E_A_E_A_B -289.03962475 -289.03840392
sn2_A_E_A_E_A_A sn2_A_E_A_E_A_A -289.03963928 -189.92216324
sn2_A_E_A_D_B_B sn2_A_E_A_D_B_B -633.01689148 -273.01191602
sn2_A_E_A_D_B_A sn2_A_E_A_D_B_A -633.01687828 -173.88657811
sn2_A_E_A_D_A_C sn2_A_E_A_D_A_C -273.00513776 -633.01686196
sn2_A_E_A_D_A_B sn2_A_E_A_D_A_B -273.00514232 -273.00514629
sn2_A_E_A_C_C_B sn2_A_E_A_C_C_B -2799.12602897 -325.90961648
sn2_A_E_A_C_C_A sn2_A_E_A_C_C_A -226.79685682
sn2_A_E_A_C_B_B sn2_A_E_A_C_B_B -685.92175445 -325.90961914
sn2_A_E_A_C_B_A sn2_A_E_A_C_B_A -685.92175328 -226.79686124
sn2_A_E_A_C_A_B sn2_A_E_A_C_A_B -325.90966063 -325.90962863
sn2_A_E_A_C_A_A sn2_A_E_A_C_A_A -325.90967501 -226.79687092
sn2_A_E_A_B_C_A sn2_A_E_A_B_C_A -338.87233160
sn2_A_E_A_B_B_A sn2_A_E_A_B_B_A -797.99778960 -338.87231993
sn2_A_E_A_B_A_D sn2_A_E_A_B_A_D -437.98528311 -2911.20374968
sn2_A_E_A_B_A_A sn2_A_E_A_B_A_A -437.98526676 -338.87334129
sn2_A_E_A_A_C_A sn2_A_E_A_A_C_A -2706.86052664 -134.71440854
sn2_A_E_A_A_B_B sn2_A_E_A_A_B_B -593.84431426 -233.83239928
sn2_A_D_E_E_C_D sn2_A_D_E_E_C_D -2801.42733319 -2801.43109426
sn2_A_D_E_E_C_C sn2_A_D_E_E_C_C -2801.42733170 -688.23513632
sn2_A_D_E_E_C_B sn2_A_D_E_E_C_B -2801.43119247 -328.21622772
sn2_A_D_E_E_B_D sn2_A_D_E_E_B_D -688.23136659 -2801.43108066
sn2_A_D_E_E_B_C sn2_A_D_E_E_B_C -688.23136626 -688.23513384
sn2_A_D_E_E_B_A sn2_A_D_E_E_B_A -688.23548193 -229.10483521
sn2_A_D_E_E_A_B sn2_A_D_E_E_A_B -328.21641700 -328.21622890
sn2_A_D_E_D_B_A sn2_A_D_E_D_B_A -672.19334803 -213.06365055
sn2_A_D_E_D_A_C sn2_A_D_E_D_A_C -312.17472151 -672.19435927
sn2_A_D_E_C_C_C sn2_A_D_E_C_C_C -2838.29393610 -725.09704825
sn2_A_D_E_C_B_C sn2_A_D_E_C_B_C -725.09813466 -725.09704236
sn2_A_D_E_C_B_B sn2_A_D_E_C_B_B -725.09700809 -365.07818794
sn2_A_D_E_C_A_C sn2_A_D_E_C_A_C -365.07751215 -725.09705911
sn2_A_D_E_C_A_A sn2_A_D_E_C_A_A -365.07750561 -265.96989282
sn2_A_D_E_B_C_C sn2_A_D_E_B_C_C -2950.37516580 -837.17875349
sn2_A_D_E_B_B_C sn2_A_D_E_B_B_C -837.17942937 -837.17875792
sn2_A_D_E_B_B_A sn2_A_D_E_B_B_A -837.17349044 -378.05597789
sn2_A_D_E_B_A_C sn2_A_D_E_B_A_C -477.16138191 -837.17876924
sn2_A_D_E_B_A_B sn2_A_D_E_B_A_B -477.15851118 -477.16090966
sn2_A_D_E_B_A_A sn2_A_D_E_B_A_A -477.15848646 -378.05383927
sn2_A_D_E_A_C_D sn2_A_D_E_A_C_D -2746.21279400 -2746.21295593
sn2_A_D_E_A_C_B sn2_A_D_E_A_C_B -2746.21279604 -272.99865054
sn2_A_D_E_A_C_A sn2_A_D_E_A_C_A -2746.21280552 -173.88703185
sn2_A_D_E_A_B_D sn2_A_D_E_A_B_D -633.01686949 -2746.21296187
sn2_A_D_E_A_B_C sn2_A_D_E_A_B_C -633.01687093 -633.01705962
sn2_A_D_E_A_B_B sn2_A_D_E_A_B_B -633.01687502 -272.99864691
sn2_A_D_E_A_B_A sn2_A_D_E_A_B_A -633.01687651 -173.88705417
sn2_A_D_E_A_A_D sn2_A_D_E_A_A_D -272.99785160 -2746.21294445
sn2_A_D_E_A_A_C sn2_A_D_E_A_A_C -272.99785158 -633.01704654
sn2_A_D_E_A_A_A sn2_A_D_E_A_A_A -272.99785367 -173.88623679
sn2_A_D_D_E_C_D sn2_A_D_D_E_C_D -2785.38915679 -2785.38468109
sn2_A_D_D_E_C_C sn2_A_D_D_E_C_C -2785.38915760 -672.18899537
sn2_A_D_D_E_C_A sn2_A_D_D_E_C_A -2785.38915771 -213.06367029
sn2_A_D_D_E_B_D sn2_A_D_D_E_B_D -672.19333747 -2785.38468200
sn2_A_D_D_E_B_A sn2_A_D_D_E_B_A -672.19333444 -213.06366814
sn2_A_D_D_E_A_D sn2_A_D_D_E_A_D -312.17524060 -2785.38470924
sn2_A_D_D_E_A_C sn2_A_D_D_E_A_C -312.17523443 -672.18897310
sn2_A_D_D_E_A_B sn2_A_D_D_E_A_B -312.17525236 -312.17054701
sn2_A_D_D_D_C_C sn2_A_D_D_D_C_C -2769.35179411 -656.15557474
sn2_A_D_D_D_C_A sn2_A_D_D_D_C_A -2769.35179774 -197.02737633
sn2_A_D_D_D_B_A sn2_A_D_D_D_B_A -656.15602788 -197.02737856
sn2_A_D_D_D_A_B sn2_A_D_D_D_A_B -296.13808004 -296.13855863
sn2_A_D_D_C_C_C sn2_A_D_D_C_C_C -2822.25666711 -709.06105078
sn2_A_D_D_C_C_B sn2_A_D_D_C_C_B -2822.25667044 -349.04397806
sn2_A_D_D_C_B_D sn2_A_D_D_C_B_D -709.06099502 -2822.25652774
sn2_A_D_D_C_B_C sn2_A_D_D_C_B_C -709.06098671 -709.06104452
sn2_A_D_D_C_B_A sn2_A_D_D_C_B_A -249.93648993
sn2_A_D_D_C_A_D sn2_A_D_D_C_A_D -349.04379575 -2822.25653654
sn2_A_D_D_C_A_B sn2_A_D_D_C_A_B -349.04380977 -349.04398840
sn2_A_D_D_B_C_D sn2_A_D_D_B_C_D -2934.33744566 -2934.33835214
sn2_A_D_D_B_C_A sn2_A_D_D_B_C_A -362.01816747
sn2_A_D_D_B_B_D sn2_A_D_D_B_B_D -821.14182207 -2934.33835189
sn2_A_D_D_B_B_A sn2_A_D_D_B_B_A -362.01821358
sn2_A_D_D_A_C_D sn2_A_D_D_A_C_D -2730.17674270 -2730.17718443
sn2_A_D_D_A_C_C sn2_A_D_D_A_C_C -2730.17674213 -616.98151399
sn2_A_D_D_A_C_B sn2_A_D_D_A_C_B -2730.17675232 -256.96337004
sn2_A_D_D_A_B_C sn2_A_D_D_A_B_C -616.98099625 -616.98151413
sn2_A_D_D_A_B_A sn2_A_D_D_A_B_A -616.98098755 -157.85189264
sn2_A_D_D_A_A_D sn2_A_D_D_A_A_D -256.96308745 -2730.17719460
sn2_A_D_D_A_A_B sn2_A_D_D_A_A_B -256.96337105 -256.96310824
sn2_A_D_C_E_C_C sn2_A_D_C_E_C_C -2838.29485037 -725.09571028
sn2_A_D_C_E_C_B sn2_A_D_C_E_C_B -2838.29485932 -365.07759443
sn2_A_D_C_E_C_A sn2_A_D_C_E_C_A -2838.09800980 -265.97295435
sn2_A_D_C_E_B_D sn2_A_D_C_E_B_D -725.09914419 -2838.29135425
sn2_A_D_C_E_B_C sn2_A_D_C_E_B_C -725.09915119 -725.09571885
sn2_A_D_C_E_B_A sn2_A_D_C_E_B_A -724.92934769 -265.97296710
sn2_A_D_C_E_A_D sn2_A_D_C_E_A_D -365.08148229 -2838.29133957
sn2_A_D_C_E_A_B sn2_A_D_C_E_A_B -365.08148123 -365.07996045
sn2_A_D_C_D_C_A sn2_A_D_C_D_C_A -249.93830815
sn2_A_D_C_D_B_C sn2_A_D_C_D_B_C -709.06320913 -709.06375227
sn2_A_D_C_D_B_B sn2_A_D_C_D_B_B -709.06320310 -349.04691745
sn2_A_D_C_D_B_A sn2_A_D_C_D_B_A -249.93830773
sn2_A_D_C_D_A_A sn2_A_D_C_D_A_A -349.04591734 -249.93829637
sn2_A_D_C_C_C_B sn2_A_D_C_C_C_B -2875.14484332 -401.93988918
sn2_A_D_C_C_C_A sn2_A_D_C_C_C_A -302.83504023
sn2_A_D_C_C_B_D sn2_A_D_C_C_B_D -761.95612209 -2875.15247628
sn2_A_D_C_C_B_B sn2_A_D_C_C_B_B -761.95611918 -401.93988934
sn2_A_D_C_C_B_A sn2_A_D_C_C_B_A -761.79962057 -302.83503062
sn2_A_D_C_C_A_D sn2_A_D_C_C_A_D -401.93913938 -2875.15247240
sn2_A_D_C_B_C_D sn2_A_D_C_B_C_D -2987.23082257 -2987.23145790
sn2_A_D_C_B_C_C sn2_A_D_C_B_C_C -2987.23082718 -874.03590978
sn2_A_D_C_B_C_B sn2_A_D_C_B_C_B -2987.23082294 -514.01853601
sn2_A_D_C_B_B_D sn2_A_D_C_B_B_D -874.03512507 -2987.23145852
sn2_A_D_C_B_B_C sn2_A_D_C_B_B_C -874.03517042 -874.03590876
sn2_A_D_C_A_C_D sn2_A_D_C_A_C_D -2783.08373393 -2783.08374073
sn2_A_D_C_A_C_C sn2_A_D_C_A_C_C -2783.08373256 -669.88814635
sn2_A_D_C_A_C_A sn2_A_D_C_A_C_A -2782.21639095 -210.76345726
sn2_A_D_C_A_B_D sn2_A_D_C_A_B_D -669.88813890 -2783.08373944
sn2_A_D_C_A_B_C sn2_A_D_C_A_B_C -669.88813660 -669.88926650
sn2_A_D_C_A_B_B sn2_A_D_C_A_B_B -669.88814751 -309.87079299
sn2_A_D_C_A_A_D sn2_A_D_C_A_A_D -309.87077939 -2783.08488741
sn2_A_D_C_A_A_C sn2_A_D_C_A_A_C -309.87078291 -669.88927509
sn2_A_D_B_E_B_B sn2_A_D_B_E_B_B -837.18430095 -477.16506053
sn2_A_D_B_E_B_A sn2_A_D_B_E_B_A -837.01881366 -378.06155327
sn2_A_D_B_E_A_A sn2_A_D_B_E_A_A -477.11067538 -378.06115111
sn2_A_D_B_D_C_A sn2_A_D_B_D_C_A -2934.33646813 -362.01998288
sn2_A_D_B_D_B_D sn2_A_D_B_D_B_D -821.14097141 -2934.34004160
sn2_A_D_B_D_B_C sn2_A_D_B_D_B_C -821.14092113 -821.14067837
sn2_A_D_B_D_B_B sn2_A_D_B_D_B_B -821.14092792 -461.12332868
sn2_A_D_B_D_A_B sn2_A_D_B_D_A_B -461.12433653 -461.12631772
sn2_A_D_B_C_B_B sn2_A_D_B_C_B_B -874.03188916 -514.01674525
sn2_A_D_B_C_B_A sn2_A_D_B_C_B_A -874.06044487 -414.91409993
sn2_A_D_B_C_A_B sn2_A_D_B_C_A_B -514.01513893 -514.01674311
sn2_A_D_B_A_C_A sn2_A_D_B_A_C_A -322.84100718
sn2_A_D_B_A_B_C sn2_A_D_B_A_B_C -781.96197045 -781.96533469
sn2_A_D_B_A_B_A sn2_A_D_B_A_B_A -322.84102203
sn2_A_D_B_A_A_C sn2_A_D_B_A_A_C -421.94503326 -781.96534905
sn2_A_D_A_E_C_C sn2_A_D_A_E_C_C -2746.21285803 -633.01347307
sn2_A_D_A_E_B_A sn2_A_D_A_E_B_A -633.01351002 -173.88657959
sn2_A_D_A_E_A_D sn2_A_D_A_E_A_D -272.99884790 -2746.20935959
sn2_A_D_A_D_C_C sn2_A_D_A_D_C_C -2730.17796093 -616.98223035
sn2_A_D_A_D_C_A sn2_A_D_A_D_C_A -2730.17796186 -157.85302806
sn2_A_D_A_D_B_D sn2_A_D_A_D_B_D -616.98223501 -2730.17796358
sn2_A_D_A_D_B_C sn2_A_D_A_D_B_C -616.98223503 -616.98223062
sn2_A_D_A_D_A_D sn2_A_D_A_D_A_D -256.96447131 -2730.17797584
sn2_A_D_A_D_A_C sn2_A_D_A_D_A_C -256.96446880 -616.98223983
sn2_A_D_A_C_C_D sn2_A_D_A_C_C_D -2783.08293948 -2783.08294739
sn2_A_D_A_C_C_C sn2_A_D_A_C_C_C -2783.08293564 -669.88726133
sn2_A_D_A_C_C_A sn2_A_D_A_C_C_A -210.76290671
sn2_A_D_A_C_B_D sn2_A_D_A_C_B_D -669.88725271 -2783.08294685
sn2_A_D_A_C_B_B sn2_A_D_A_C_B_B -669.88725375 -309.87013545
sn2_A_D_A_C_A_D sn2_A_D_A_C_A_D -309.87013426 -2783.08293689
sn2_A_D_A_B_C_B sn2_A_D_A_B_C_B -2895.16016732 -421.94694481
sn2_A_D_A_B_C_A sn2_A_D_A_B_C_A -322.84016731
sn2_A_D_A_B_B_D sn2_A_D_A_B_B_D -781.96448339 -2895.16015982
sn2_A_D_A_B_B_C sn2_A_D_A_B_B_C -781.96448482 -781.96446862
sn2_A_D_A_B_B_A sn2_A_D_A_B_B_A -322.84017551
sn2_A_D_A_B_A_A sn2_A_D_A_B_A_A -421.86155118 -322.84104500
sn2_A_D_A_A_C_D sn2_A_D_A_A_C_D -2691.00551468 -2691.00551879
