calc label energy
e2ts_A_E_A_B_A_A e2ts_A_E_A_B_A_A -438.577985930299
e2ts_A_E_A_A_B_B e2ts_A_E_A_A_B_B -693.586504197336
e2ts_A_D_E_D_C_C-e2ts_A_D_E_E_C_C e2ts_A_D_E_E_C_C -3261.263706512301
e2ts_A_D_E_D_C_B-e2ts_A_D_E_D_C_C e2ts_A_D_E_D_C_C -3245.232368497208
e2ts_A_D_E_D_B_B-e2ts_A_D_E_C_B_B e2ts_A_D_E_C_B_B -824.897374757465
e2ts_A_D_E_D_B_A-e2ts_A_B_E_D_B_A e2ts_A_B_E_D_B_A -837.768235524521
e2ts_A_D_E_D_A_C-e2ts_A_D_E_E_A_C e2ts_A_D_E_E_A_C -787.983895999663
e2ts_A_D_E_D_A_A-e2ts_A_D_E_E_A_A e2ts_A_D_E_E_A_A -328.799332388940
e2ts_A_D_E_B_A_A-e2ts_A_E_E_B_A_A e2ts_A_E_E_B_A_A -493.810876870810
e2ts_A_D_E_A_C_C-e2ts_A_C_E_A_C_C e2ts_A_C_E_A_C_C -3258.901854711032
e2ts_A_D_E_A_B_B e2ts_A_D_E_A_B_B -732.786666145118
e2ts_A_D_E_A_B_A e2ts_A_D_E_A_B_A -633.600167867135
e2ts_A_D_E_A_A_C-e2ts_A_D_A_A_A_C e2ts_A_D_A_A_A_C -677.511534179194
e2ts_A_D_E_A_A_C e2ts_A_D_E_A_A_C -732.747424781459
e2ts_A_D_E_A_A_A e2ts_A_D_E_A_A_A -273.569775170772
e2ts_A_D_D_E_C_D-e2ts_A_E_D_E_C_A e2ts_A_E_D_E_C_A -2802.036423638710
e2ts_A_D_D_E_C_D-e2ts_A_D_A_E_C_A e2ts_A_D_A_E_C_A -2746.799055291778
e2ts_A_D_D_E_C_A-e2ts_A_E_D_E_C_A e2ts_A_E_D_E_C_A -2802.036413294634
e2ts_A_D_D_E_C_A e2ts_A_D_D_E_C_A -2786.006319250294
e2ts_A_D_D_D_A_A-e2ts_A_B_D_D_A_A e2ts_A_B_D_D_A_A -461.721753624069
e2ts_A_D_D_C_A_A e2ts_A_D_D_C_A_A -349.659236855677
e2ts_A_D_D_A_C_A-e2ts_B_D_D_A_C_A e2ts_B_D_D_A_C_A -2934.943173197569
e2ts_A_D_D_A_B_C-e2ts_D_D_D_A_B_C e2ts_D_D_D_A_B_C -1116.000776031938
e2ts_A_D_D_A_B_A-e2ts_A_D_D_D_B_A e2ts_A_D_D_D_B_A -656.778477438103
e2ts_A_D_D_A_B_A-e2ts_A_D_D_A_B_C e2ts_A_D_D_A_B_C -1076.791460412259
e2ts_A_D_D_A_A_A e2ts_A_D_D_A_A_A -257.541503278424
e2ts_A_D_C_A_A_A-e2ts_A_E_C_A_A_A e2ts_A_E_C_A_A_A -326.492963120902
e2ts_A_D_C_A_A_A e2ts_A_D_C_A_A_A -310.457977800268
e2ts_A_D_A_E_C_B-e2ts_A_D_E_E_C_B e2ts_A_D_E_E_C_B -2901.219845312425
e2ts_A_D_A_E_C_A-e2ts_A_D_A_E_C_B e2ts_A_D_A_E_C_B -2845.986334539362
e2ts_A_D_A_E_B_B-e2ts_E_D_A_E_B_B e2ts_E_D_A_E_B_B -788.025800183883
e2ts_A_D_A_E_B_B-e2ts_A_D_A_E_B_C e2ts_A_D_A_E_B_C -1092.817961410281
e2ts_A_D_A_E_B_B-e2ts_A_A_A_E_B_B e2ts_A_A_A_E_B_B -693.578127041260
e2ts_A_D_A_E_B_B e2ts_A_D_A_E_B_B -732.785830925315
e2ts_A_D_A_E_A_A-e2ts_A_E_A_E_A_A e2ts_A_E_A_E_A_A -289.601790167795
e2ts_A_D_A_D_C_B-e2ts_A_D_D_D_C_B e2ts_A_D_D_D_C_B -2869.165134670499
e2ts_A_D_A_D_C_A-e2ts_A_D_A_D_C_B e2ts_A_D_A_D_C_B -2829.959810387271
e2ts_A_D_A_D_B_B-e2ts_A_D_D_D_B_B e2ts_A_D_D_D_B_B -755.964473959779
e2ts_A_D_A_D_B_B-e2ts_A_D_A_D_B_A e2ts_A_D_A_D_B_A -617.572506938865
e2ts_A_D_A_D_B_A-e2ts_A_D_A_E_B_A e2ts_A_D_A_E_B_A -633.599599044418
e2ts_A_D_A_D_A_A-e2ts_A_C_A_D_A_A e2ts_A_C_A_D_A_A -310.428704002737
e2ts_A_D_A_C_B_A e2ts_A_D_A_C_B_A -670.475798140918
e2ts_A_D_A_C_A_A-e2ts_A_D_E_C_A_A e2ts_A_D_E_C_A_A -365.687046896864
e2ts_A_D_A_A_C_C-e2ts_D_D_A_A_C_C e2ts_D_D_A_A_C_C -3190.000350568336
e2ts_A_D_A_A_C_C-e2ts_A_C_A_A_C_C e2ts_A_C_A_A_C_C -3203.671805385957
e2ts_A_D_A_A_C_B-e2ts_A_A_A_A_C_B e2ts_A_A_A_A_C_B -2751.547762206875
e2ts_A_D_A_A_C_B e2ts_A_D_A_A_C_B -2790.757314902809
e2ts_A_D_A_A_C_A-e2ts_A_D_A_A_C_C e2ts_A_D_A_A_C_C -3150.791624604918
e2ts_A_D_A_A_C_A e2ts_A_D_A_A_C_A -2691.568900110072
e2ts_A_D_A_A_B_D-e2ts_A_D_A_A_B_C e2ts_A_D_A_A_B_C -1037.587593663333
e2ts_A_D_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.348814089577
e2ts_A_D_A_A_B_B e2ts_A_D_A_A_B_B -677.557898332302
e2ts_A_D_A_A_B_A e2ts_A_D_A_A_B_A -578.369029919484
e2ts_A_D_A_A_A_A-e2ts_A_E_A_A_A_A e2ts_A_E_A_A_A_A -234.373355544693
e2ts_A_C_E_E_C_C-e2ts_A_C_E_E_C_B e2ts_A_C_E_E_C_B -2954.104060697748
e2ts_A_C_E_E_B_D-e2ts_A_C_E_E_B_B e2ts_A_C_E_E_B_B -840.903284237541
e2ts_A_C_E_E_B_A-e2ts_E_C_E_E_B_A e2ts_E_C_E_E_B_A -796.957052198029
e2ts_A_C_E_D_B_C e2ts_A_C_E_D_B_C -1184.909160657172
e2ts_A_C_E_D_B_A e2ts_A_C_E_D_B_A -725.685099629368
e2ts_A_C_E_D_A_A-e2ts_A_C_E_A_A_A e2ts_A_C_E_A_A_A -326.453948800351
e2ts_A_C_E_A_C_A-e2ts_D_C_E_A_C_A e2ts_D_C_E_A_C_A -2838.886165735460
e2ts_A_C_E_A_C_A-e2ts_A_B_E_A_C_A e2ts_A_B_E_A_C_A -2911.755148067702
e2ts_A_C_E_A_B_C-e2ts_A_B_E_A_B_C e2ts_A_B_E_A_B_C -1257.776756847824
e2ts_A_C_E_A_B_A-e2ts_A_C_E_A_B_B e2ts_A_C_E_A_B_B -785.663422825095
e2ts_A_C_D_E_C_B-e2ts_A_C_D_E_C_D e2ts_A_C_D_E_C_D -5411.315740125492
e2ts_A_C_D_E_B_C-e2ts_A_C_D_E_B_D e2ts_A_C_D_E_B_D -3298.109433474754
e2ts_A_C_D_D_C_B-e2ts_A_A_D_D_C_B e2ts_A_A_D_D_C_B -2829.956407074569
e2ts_A_C_D_D_A_A-e2ts_A_E_D_D_A_A e2ts_A_E_D_D_A_A -312.780200095099
e2ts_A_C_D_D_A_A e2ts_A_C_D_D_A_A -349.633888481529
e2ts_A_C_D_A_B_A-e2ts_A_C_D_D_B_A e2ts_A_C_D_D_B_A -709.657850111960
e2ts_A_C_D_A_A_A-e2ts_A_C_E_A_A_A e2ts_A_C_E_A_A_A -326.453943478741
e2ts_A_C_D_A_A_A e2ts_A_C_D_A_A_A -310.426728620403
e2ts_A_C_A_E_C_C-e2ts_A_E_A_E_C_C e2ts_A_E_A_E_C_C -3222.069820710830
e2ts_A_C_A_E_C_B e2ts_A_C_A_E_C_B -2898.864236640895
e2ts_A_C_A_E_C_A e2ts_A_C_A_E_C_A -2799.680074258297
e2ts_A_C_A_E_B_C-e2ts_A_E_A_E_B_C e2ts_A_E_A_E_B_C -1108.865816922071
e2ts_A_C_A_E_B_B-e2ts_A_A_A_E_B_B e2ts_A_A_A_E_B_B -693.576253188547
e2ts_A_C_A_E_B_A-e2ts_A_D_A_E_B_A e2ts_A_D_A_E_B_A -633.598536874609
e2ts_A_C_A_E_B_A-e2ts_A_C_A_E_B_B e2ts_A_C_A_E_B_B -785.665212192039
e2ts_A_C_A_D_C_C-e2ts_A_C_A_A_C_C e2ts_A_C_A_A_C_C -3203.671833427893
e2ts_A_C_A_A_C_B-e2ts_B_C_A_A_C_B e2ts_B_C_A_A_C_B -3047.793230083905
e2ts_A_C_A_A_C_B e2ts_A_C_A_A_C_B -2843.634458201438
e2ts_A_C_A_A_C_A-e2ts_B_C_A_A_C_A e2ts_B_C_A_A_C_A -2948.608163728111
e2ts_A_C_A_A_C_A e2ts_A_C_A_A_C_A -2744.445990216025
e2ts_A_C_A_A_B_C-e2ts_C_C_A_A_B_C e2ts_C_C_A_A_B_C -1182.548306301575
e2ts_A_C_A_A_B_C e2ts_A_C_A_A_B_C -1090.468381991083
e2ts_A_C_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.348779140788
e2ts_A_C_A_A_B_A-e2ts_A_C_A_A_B_B e2ts_A_C_A_A_B_B -730.436552417895
e2ts_A_C_A_A_B_A e2ts_A_C_A_A_B_A -631.247806241201
e2ts_A_C_A_A_A_A e2ts_A_C_A_A_A_A -271.225643051134
e2ts_A_B_E_E_C_A-e2ts_A_A_E_E_C_A e2ts_A_A_E_E_C_A -2762.833820189621
e2ts_A_B_E_E_C_A e2ts_A_B_E_E_C_A -2967.003419276938
e2ts_A_B_E_A_B_A-e2ts_A_E_E_A_B_A e2ts_A_E_E_A_B_A -649.629915287913
e2ts_A_B_D_E_C_B-e2ts_A_E_D_E_C_B e2ts_A_E_D_E_C_B -2901.222865835096
e2ts_A_B_D_E_C_A-e2ts_A_B_D_E_C_B e2ts_A_B_D_E_C_B -3050.152092021545
e2ts_A_B_D_E_B_B-e2ts_A_E_D_E_B_B e2ts_A_E_D_E_B_B -788.020219508468
e2ts_A_B_D_E_B_B-e2ts_A_B_D_E_B_A e2ts_A_B_D_E_B_A -837.772059471102
e2ts_A_B_D_E_B_A e2ts_A_B_D_E_B_A -837.772051100265
e2ts_A_B_D_A_B_B-e2ts_A_B_D_A_B_A e2ts_A_B_D_A_B_A -782.532366428642
e2ts_A_B_D_A_B_B e2ts_A_B_D_A_B_B -881.718682470748
e2ts_A_B_C_A_A_A-e2ts_A_B_C_E_A_A e2ts_A_B_C_E_A_A -530.649420967191
e2ts_A_B_A_E_C_B-e2ts_A_B_A_E_C_C e2ts_A_B_A_E_C_C -3370.983002718772
e2ts_A_B_A_E_C_B-e2ts_A_B_A_E_C_A e2ts_A_B_A_E_C_A -2911.762022309636
e2ts_A_B_A_E_B_B-e2ts_A_E_A_E_B_B e2ts_A_E_A_E_B_B -748.814223874399
e2ts_A_B_A_E_B_B-e2ts_A_A_A_E_B_B e2ts_A_A_A_E_B_B -693.578126547455
e2ts_A_B_A_E_B_A-e2ts_A_B_E_E_B_A e2ts_A_B_E_E_B_A -853.794615542607
e2ts_A_B_A_E_B_A-e2ts_A_B_A_E_B_D e2ts_A_B_A_E_B_D -3370.977729126070
e2ts_A_B_A_E_B_A-e2ts_A_B_A_E_B_B e2ts_A_B_A_E_B_B -897.749260954955
e2ts_A_B_A_D_C_B-e2ts_A_B_A_D_C_C e2ts_A_B_A_D_C_C -3354.959392521256
e2ts_A_B_A_A_C_B-e2ts_A_B_A_A_C_A e2ts_A_B_A_A_C_A -2856.528911608721
e2ts_A_B_A_A_C_B-e2ts_A_A_A_A_C_B e2ts_A_A_A_A_C_B -2751.547686012184
e2ts_A_B_A_A_C_B e2ts_A_B_A_A_C_B -2955.717405794650
e2ts_A_B_A_A_B_A e2ts_A_B_A_A_B_A -743.331873454884
e2ts_A_A_E_E_A_A e2ts_A_A_E_E_A_A -289.599943095423
e2ts_A_A_E_D_C_B e2ts_A_A_E_D_C_B -2845.986147593241
e2ts_A_A_E_D_B_C-e2ts_A_A_E_D_B_D e2ts_A_A_E_D_B_D -3206.020036501295
e2ts_A_A_E_D_B_B-e2ts_A_A_D_D_B_B e2ts_A_A_D_D_B_B -716.756618042965
e2ts_A_A_E_D_B_A-e2ts_A_A_E_E_B_A e2ts_A_A_E_E_B_A -649.624250926118
e2ts_A_A_E_D_B_A e2ts_A_A_E_D_B_A -633.600428850786
e2ts_A_A_E_D_A_A e2ts_A_A_E_D_A_A -273.571441727675
e2ts_A_A_E_A_C_D-e2ts_A_A_E_A_C_B e2ts_A_A_E_A_C_B -2806.778535822960
e2ts_A_A_E_A_C_D e2ts_A_A_E_A_C_D -5280.014034469766
e2ts_A_A_E_A_C_C-e2ts_A_A_E_A_C_B e2ts_A_A_E_A_C_B -2806.778535769611
e2ts_A_A_E_A_C_C-e2ts_A_A_E_A_C_A e2ts_A_A_E_A_C_A -2707.592025523804
e2ts_A_A_E_A_B_C-e2ts_A_A_E_A_B_A e2ts_A_A_E_A_B_A -594.392490899552
e2ts_A_A_E_A_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.380596259095
e2ts_A_A_E_A_A_D-e2ts_A_A_E_A_A_C e2ts_A_A_E_A_A_C -693.538237102997
e2ts_A_A_E_A_A_C-e2ts_A_A_E_D_A_C e2ts_A_A_E_D_A_C -732.746995067181
e2ts_A_A_D_E_C_C-e2ts_A_A_D_E_C_B e2ts_A_A_D_E_C_B -2845.986146979094
e2ts_A_A_D_E_C_B-e2ts_A_A_E_E_C_B e2ts_A_A_E_E_C_B -2862.016891567897
e2ts_A_A_D_E_C_A-e2ts_A_A_D_E_C_B e2ts_A_A_D_E_C_B -2845.986146469024
e2ts_A_A_D_E_C_A e2ts_A_A_D_E_C_A -2746.800278582395
e2ts_A_A_D_E_B_C-e2ts_A_A_E_E_B_C e2ts_A_A_E_E_B_C -1108.845546515188
e2ts_A_A_D_E_B_B-e2ts_A_A_E_E_B_B e2ts_A_A_E_E_B_B -748.807601711153
e2ts_A_A_D_E_B_B-e2ts_A_A_A_E_B_B e2ts_A_A_A_E_B_B -693.578128101672
e2ts_A_A_D_E_B_B e2ts_A_A_D_E_B_B -732.785224455601
e2ts_A_A_D_D_C_C e2ts_A_A_D_D_C_C -3189.997613809624
e2ts_A_A_D_D_C_A e2ts_A_A_D_D_C_A -2730.771883638206
e2ts_A_A_D_D_B_A e2ts_A_A_D_D_B_A -617.572403590548
e2ts_A_A_D_A_C_B-e2ts_A_A_D_D_C_B e2ts_A_A_D_D_C_B -2829.956429644531
e2ts_A_A_D_A_C_B-e2ts_A_A_D_A_C_D e2ts_A_A_D_A_C_D -5263.988744359331
e2ts_A_A_D_A_C_A e2ts_A_A_D_A_C_A -2691.564575259464
e2ts_A_A_D_A_B_C e2ts_A_A_D_A_B_C -1037.585091863735
e2ts_A_A_D_A_B_B-e2ts_A_A_E_A_B_B e2ts_A_A_E_A_B_B -693.576252389416
e2ts_A_A_D_A_B_A e2ts_A_A_D_A_B_A -578.364791182363
e2ts_A_A_D_A_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.542310816350
e2ts_A_A_D_A_A_A-e2ts_A_A_D_C_A_A e2ts_A_A_D_C_A_A -310.452798865738
e2ts_A_A_C_D_B_A-e2ts_A_A_C_E_B_A e2ts_A_A_C_E_B_A -686.496459574593
e2ts_A_A_C_A_A_A e2ts_A_A_C_A_A_A -271.248732722054
e2ts_A_A_A_E_C_C-e2ts_A_A_A_E_C_A e2ts_A_A_A_E_C_A -2707.592024709169
e2ts_A_A_A_E_C_A-e2ts_A_A_E_E_C_A e2ts_A_A_E_E_C_A -2762.833822475235
e2ts_A_A_A_E_B_D-e2ts_A_A_E_E_B_D e2ts_A_A_E_E_B_D -3222.048880213069
e2ts_A_A_A_E_B_D e2ts_A_A_A_E_B_D -3166.809541699929
e2ts_A_A_A_E_B_C-e2ts_A_A_E_E_B_C e2ts_A_A_E_E_B_C -1108.847313822311
e2ts_A_A_A_E_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.380610991405
e2ts_A_A_A_E_A_A-e2ts_A_A_D_E_A_A e2ts_A_A_D_E_A_A -273.569223292606
e2ts_A_A_A_D_C_D-e2ts_A_A_A_D_C_C e2ts_A_A_A_D_C_C -3150.789622638579
e2ts_A_A_A_D_C_B-e2ts_A_A_A_E_C_B e2ts_A_A_A_E_C_B -2806.778536792093
e2ts_A_A_A_D_C_B e2ts_A_A_A_D_C_B -2790.750523644132
e2ts_A_A_A_D_C_A e2ts_A_A_A_D_C_A -2691.564575271381
e2ts_A_A_A_D_B_B e2ts_A_A_A_D_B_B -677.550546256063
e2ts_A_A_A_D_B_A e2ts_A_A_A_D_B_A -578.364790113505
e2ts_A_A_A_D_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.542322522508
e2ts_A_A_A_C_A_A e2ts_A_A_A_C_A_A -271.248732721650
e2ts_A_A_A_A_A_A e2ts_A_A_A_A_A_A -179.132058577095
